"State","District","Crop","Season","Yield-2022-23","Yield-2023-24","Yield-2024-25"
"Andhra Pradesh","Dr. B.R. Ambedkar Konaseema","Rice","Rabi","5830.00","5083.00","5317.00"
"Andhra Pradesh","Dr. B.R. Ambedkar Konaseema","Rice","Total","4611.00","4326.00","4292.00"
"Andhra Pradesh","Dr. B.R. Ambedkar Konaseema","Maize","Kharif","4000.00","4695.00",""
"Andhra Pradesh","Dr. B.R. Ambedkar Konaseema","Maize","Rabi","9573.00","9299.00","8572.00"
"Andhra Pradesh","Dr. B.R. Ambedkar Konaseema","Maize","Total","9568.00","9293.00","8572.00"
"Andhra Pradesh","Dr. B.R. Ambedkar Konaseema","Nutri/Coarse Cereals","Kharif","4000.00","4695.00",""
"Andhra Pradesh","Dr. B.R. Ambedkar Konaseema","Nutri/Coarse Cereals","Rabi","9573.00","9299.00","8572.00"
"Andhra Pradesh","Dr. B.R. Ambedkar Konaseema","Nutri/Coarse Cereals","Total","9568.00","9293.00","8572.00"
"Andhra Pradesh","Dr. B.R. Ambedkar Konaseema","Cereals","Kharif","3082.00","3518.00","3210.00"
"Andhra Pradesh","Dr. B.R. Ambedkar Konaseema","Cereals","Rabi","5890.00","5129.00","5359.00"
"Andhra Pradesh","Dr. B.R. Ambedkar Konaseema","Cereals","Total","4656.00","4354.00","4321.00"
"Andhra Pradesh","Dr. B.R. Ambedkar Konaseema","Tur","Kharif","360.00","606.00",""
"Andhra Pradesh","Dr. B.R. Ambedkar Konaseema","Tur","Total","360.00","606.00",""
"Andhra Pradesh","Dr. B.R. Ambedkar Konaseema","Urad","Kharif","1000.00","",""
"Andhra Pradesh","Dr. B.R. Ambedkar Konaseema","Urad","Rabi","239.00","476.00","408.00"
"Andhra Pradesh","Dr. B.R. Ambedkar Konaseema","Urad","Total","242.00","476.00","408.00"
"Andhra Pradesh","Dr. B.R. Ambedkar Konaseema","Moong","Rabi","582.00","1185.00","965.00"
"Andhra Pradesh","Dr. B.R. Ambedkar Konaseema","Moong","Total","582.00","1185.00","965.00"
"Andhra Pradesh","Dr. B.R. Ambedkar Konaseema","Total Pulses","Total","310.00","673.00","738.00"
"Andhra Pradesh","Dr. B.R. Ambedkar Konaseema","Total Food Grains","Kharif","3078.00","3516.00","3210.00"
"Andhra Pradesh","Dr. B.R. Ambedkar Konaseema","Total Food Grains","Rabi","5821.00","5121.00","5277.00"
"Andhra Pradesh","Dr. B.R. Ambedkar Konaseema","Total Food Grains","Total","4622.00","4350.00","4287.00"
"Andhra Pradesh","East Godavari","Rice","Kharif","3668.00","4166.00","3656.00"
"Andhra Pradesh","East Godavari","Rice","Rabi","5396.00","5260.00","5399.00"
"Andhra Pradesh","East Godavari","Rice","Total","4398.00","4646.00","4435.00"
"Andhra Pradesh","East Godavari","Maize","Kharif","4181.00","4695.00","4586.00"
"Andhra Pradesh","East Godavari","Maize","Rabi","10555.00","10162.00","10422.00"
"Andhra Pradesh","East Godavari","Maize","Total","10453.00","10151.00","10409.00"
"Andhra Pradesh","East Godavari","Jowar","Rabi","7243.00","5370.00","6690.00"
"Andhra Pradesh","East Godavari","Jowar","Total","7243.00","5370.00","6690.00"
"Andhra Pradesh","East Godavari","Shree Anna /Nutri Cereals","Rabi","7243.00","5370.00","6690.00"
"Andhra Pradesh","East Godavari","Shree Anna /Nutri Cereals","Total","7243.00","5370.00","6690.00"
"Andhra Pradesh","East Godavari","Nutri/Coarse Cereals","Kharif","4181.00","4695.00","4586.00"
"Andhra Pradesh","East Godavari","Nutri/Coarse Cereals","Rabi","10439.00","10002.00","10393.00"
"Andhra Pradesh","East Godavari","Nutri/Coarse Cereals","Total","10343.00","9992.00","10380.00"
"Andhra Pradesh","East Godavari","Cereals","Kharif","3669.00","4166.00","3656.00"
"Andhra Pradesh","East Godavari","Cereals","Rabi","6131.00","5862.00","5944.00"
"Andhra Pradesh","East Godavari","Cereals","Total","4804.00","4967.00","4745.00"
"Andhra Pradesh","East Godavari","Tur","Kharif","385.00","606.00",""
"Andhra Pradesh","East Godavari","Tur","Total","385.00","606.00",""
"Andhra Pradesh","East Godavari","Gram","Rabi","1758.00","1854.00","1692.00"
"Andhra Pradesh","East Godavari","Gram","Total","1758.00","1854.00","1692.00"
"Andhra Pradesh","East Godavari","Urad","Kharif","1583.00","1744.00","1463.00"
"Andhra Pradesh","East Godavari","Urad","Rabi","1208.00","1566.00","1185.00"
"Andhra Pradesh","East Godavari","Urad","Total","1538.00","1712.00","1414.00"
"Andhra Pradesh","East Godavari","Moong","Kharif","","901.00","451.00"
"Andhra Pradesh","East Godavari","Moong","Rabi","1291.00","1252.00","965.00"
"Andhra Pradesh","East Godavari","Moong","Total","1291.00","1246.00","960.00"
"Andhra Pradesh","East Godavari","Other Pulses","Rabi","800.00","783.00","1009.00"
"Andhra Pradesh","East Godavari","Other Pulses","Total","800.00","783.00","1009.00"
"Andhra Pradesh","East Godavari","Total Pulses","Total","1570.00","1723.00","1439.00"
"Andhra Pradesh","East Godavari","Total Food Grains","Kharif","3592.00","4101.00","3591.00"
"Andhra Pradesh","East Godavari","Total Food Grains","Rabi","6040.00","5784.00","5871.00"
"Andhra Pradesh","East Godavari","Total Food Grains","Total","4711.00","4893.00","4668.00"
"Andhra Pradesh","Eluru","Rice","Kharif","4031.00","4206.00","4034.00"
"Andhra Pradesh","Eluru","Rice","Rabi","5741.00","5066.00","5408.00"
"Andhra Pradesh","Eluru","Rice","Total","4483.00","4455.00","4434.00"
"Andhra Pradesh","Eluru","Maize","Kharif","5129.00","6466.00","6488.00"
"Andhra Pradesh","Eluru","Maize","Rabi","11933.00","9759.00","10210.00"
"Andhra Pradesh","Eluru","Maize","Total","11844.00","9733.00","10188.00"
"Andhra Pradesh","Eluru","Jowar","Kharif","1182.00","1416.00","437.00"
"Andhra Pradesh","Eluru","Jowar","Rabi","7236.00","5370.00","6690.00"
"Andhra Pradesh","Eluru","Jowar","Total","6227.00","5048.00","5075.00"
"Andhra Pradesh","Eluru","Ragi","Kharif","1000.00","",""
"Andhra Pradesh","Eluru","Ragi","Total","1000.00","",""
"Andhra Pradesh","Eluru","Small Millets","Kharif","","484.00","487.00"
"Andhra Pradesh","Eluru","Small Millets","Total","","484.00","487.00"
"Andhra Pradesh","Eluru","Shree Anna /Nutri Cereals","Kharif","1167.00","1230.00","448.00"
"Andhra Pradesh","Eluru","Shree Anna /Nutri Cereals","Rabi","7236.00","5370.00","6690.00"
"Andhra Pradesh","Eluru","Shree Anna /Nutri Cereals","Total","6149.00","4956.00","4775.00"
"Andhra Pradesh","Eluru","Nutri/Coarse Cereals","Kharif","5010.00","6325.00","6074.00"
"Andhra Pradesh","Eluru","Nutri/Coarse Cereals","Rabi","11924.00","9750.00","10207.00"
"Andhra Pradesh","Eluru","Nutri/Coarse Cereals","Total","11831.00","9723.00","10181.00"
"Andhra Pradesh","Eluru","Cereals","Kharif","4036.00","4211.00","4038.00"
"Andhra Pradesh","Eluru","Cereals","Rabi","8697.00","7031.00","7276.00"
"Andhra Pradesh","Eluru","Cereals","Total","5930.00","5372.00","5339.00"
"Andhra Pradesh","Eluru","Tur","Kharif","364.00","606.00","735.00"
"Andhra Pradesh","Eluru","Tur","Total","364.00","606.00","735.00"
"Andhra Pradesh","Eluru","Urad","Kharif","1337.00","1438.00","1233.00"
"Andhra Pradesh","Eluru","Urad","Rabi","1468.00","1290.00","1421.00"
"Andhra Pradesh","Eluru","Urad","Total","1441.00","1315.00","1382.00"
"Andhra Pradesh","Eluru","Moong","Kharif","574.00","901.00","451.00"
"Andhra Pradesh","Eluru","Moong","Rabi","1463.00","1225.00","1417.00"
"Andhra Pradesh","Eluru","Moong","Total","1455.00","1222.00","1413.00"
"Andhra Pradesh","Eluru","Other Pulses","Kharif","613.00","608.00","668.00"
"Andhra Pradesh","Eluru","Other Pulses","Rabi","618.00","674.00","745.00"
"Andhra Pradesh","Eluru","Other Pulses","Total","615.00","669.00","722.00"
"Andhra Pradesh","Eluru","Total Pulses","Total","1440.00","1282.00","1389.00"
"Andhra Pradesh","Eluru","Total Food Grains","Kharif","3958.00","4140.00","3934.00"
"Andhra Pradesh","Eluru","Total Food Grains","Rabi","7200.00","5746.00","5882.00"
"Andhra Pradesh","Eluru","Total Food Grains","Total","5438.00","4890.00","4829.00"
"Andhra Pradesh","Guntur","Rice","Kharif","4197.00","3759.00","3670.00"
"Andhra Pradesh","Guntur","Rice","Rabi","3978.00","1594.00","3810.00"
"Andhra Pradesh","Guntur","Rice","Total","4195.00","3747.00","3673.00"
"Andhra Pradesh","Guntur","Maize","Kharif","4174.00","4695.00","4586.00"
"Andhra Pradesh","Guntur","Maize","Rabi","12526.00","10821.00","10512.00"
"Andhra Pradesh","Guntur","Maize","Total","12491.00","10789.00","10490.00"
"Andhra Pradesh","Guntur","Jowar","Kharif","1000.00","1416.00","437.00"
"Andhra Pradesh","Guntur","Jowar","Rabi","7922.00","6308.00","8057.00"
"Andhra Pradesh","Guntur","Jowar","Total","7921.00","6305.00","8055.00"
"Andhra Pradesh","Guntur","Small Millets","Kharif","","1407.00","837.00"
"Andhra Pradesh","Guntur","Small Millets","Total","","1407.00","837.00"
"Andhra Pradesh","Guntur","Shree Anna /Nutri Cereals","Kharif","1000.00","1413.00","560.00"
"Andhra Pradesh","Guntur","Shree Anna /Nutri Cereals","Rabi","7922.00","6308.00","8057.00"
"Andhra Pradesh","Guntur","Shree Anna /Nutri Cereals","Total","7921.00","6303.00","8055.00"
"Andhra Pradesh","Guntur","Nutri/Coarse Cereals","Kharif","4117.00","4277.00","4414.00"
"Andhra Pradesh","Guntur","Nutri/Coarse Cereals","Rabi","11076.00","8699.00","9541.00"
"Andhra Pradesh","Guntur","Nutri/Coarse Cereals","Total","11055.00","8685.00","9528.00"
"Andhra Pradesh","Guntur","Cereals","Kharif","4197.00","3760.00","3671.00"
"Andhra Pradesh","Guntur","Cereals","Rabi","10955.00","8615.00","9330.00"
"Andhra Pradesh","Guntur","Cereals","Total","6786.00","5387.00","5795.00"
"Andhra Pradesh","Guntur","Tur","Kharif","357.00","606.00","735.00"
"Andhra Pradesh","Guntur","Tur","Rabi","350.00","",""
"Andhra Pradesh","Guntur","Tur","Total","355.00","606.00","735.00"
"Andhra Pradesh","Guntur","Gram","Rabi","2395.00","2167.00","2222.00"
"Andhra Pradesh","Guntur","Gram","Total","2395.00","2167.00","2222.00"
"Andhra Pradesh","Guntur","Urad","Kharif","1122.00","1121.00","1080.00"
"Andhra Pradesh","Guntur","Urad","Rabi","1725.00","1351.00","1479.00"
"Andhra Pradesh","Guntur","Urad","Total","1479.00","1282.00","1380.00"
"Andhra Pradesh","Guntur","Moong","Kharif","563.00","901.00","451.00"
"Andhra Pradesh","Guntur","Moong","Rabi","1719.00","1236.00","1317.00"
"Andhra Pradesh","Guntur","Moong","Total","1717.00","1236.00","1315.00"
"Andhra Pradesh","Guntur","Total Pulses","Total","1826.00","1588.00","1557.00"
"Andhra Pradesh","Guntur","Total Food Grains","Kharif","4053.00","3635.00","3524.00"
"Andhra Pradesh","Guntur","Total Food Grains","Rabi","7813.00","5180.00","6000.00"
"Andhra Pradesh","Guntur","Total Food Grains","Total","5843.00","4386.00","4761.00"
"Andhra Pradesh","Kakinada","Rice","Kharif","3169.00","3589.00","3727.00"
"Andhra Pradesh","Kakinada","Rice","Rabi","4975.00","5029.00","5551.00"
"Andhra Pradesh","Kakinada","Rice","Total","3932.00","4219.00","4511.00"
"Andhra Pradesh","Kakinada","Maize","Kharif","4179.00","4695.00","4586.00"
"Andhra Pradesh","Kakinada","Maize","Rabi","7062.00","8811.00","8619.00"
"Andhra Pradesh","Kakinada","Maize","Total","6355.00","7707.00","7791.00"
"Andhra Pradesh","Kakinada","Jowar","Rabi","7000.00","",""
"Andhra Pradesh","Kakinada","Jowar","Total","7000.00","",""
"Andhra Pradesh","Kakinada","Ragi","Kharif","","1317.00","1311.00"
"Andhra Pradesh","Kakinada","Ragi","Total","","1317.00","1311.00"
"Andhra Pradesh","Kakinada","Small Millets","Kharif","","1407.00","837.00"
"Andhra Pradesh","Kakinada","Small Millets","Total","","1407.00","837.00"
"Andhra Pradesh","Kakinada","Shree Anna /Nutri Cereals","Kharif","","1340.00","1304.00"
"Andhra Pradesh","Kakinada","Shree Anna /Nutri Cereals","Rabi","7000.00","",""
"Andhra Pradesh","Kakinada","Shree Anna /Nutri Cereals","Total","7000.00","1340.00","1304.00"
"Andhra Pradesh","Kakinada","Nutri/Coarse Cereals","Kharif","4179.00","4078.00","3005.00"
"Andhra Pradesh","Kakinada","Nutri/Coarse Cereals","Rabi","7062.00","8811.00","8619.00"
"Andhra Pradesh","Kakinada","Nutri/Coarse Cereals","Total","6356.00","7344.00","6751.00"
"Andhra Pradesh","Kakinada","Cereals","Kharif","3171.00","3591.00","3722.00"
"Andhra Pradesh","Kakinada","Cereals","Rabi","4993.00","5065.00","5604.00"
"Andhra Pradesh","Kakinada","Cereals","Total","3943.00","4238.00","4537.00"
"Andhra Pradesh","Kakinada","Tur","Kharif","368.00","606.00","735.00"
"Andhra Pradesh","Kakinada","Tur","Total","368.00","606.00","735.00"
"Andhra Pradesh","Kakinada","Gram","Rabi","2375.00","1556.00","1692.00"
"Andhra Pradesh","Kakinada","Gram","Total","2375.00","1556.00","1692.00"
"Andhra Pradesh","Kakinada","Urad","Kharif","1236.00","1601.00","1143.00"
"Andhra Pradesh","Kakinada","Urad","Rabi","846.00","733.00","619.00"
"Andhra Pradesh","Kakinada","Urad","Total","912.00","880.00","687.00"
"Andhra Pradesh","Kakinada","Moong","Kharif","500.00","901.00","451.00"
"Andhra Pradesh","Kakinada","Moong","Rabi","674.00","708.00","636.00"
"Andhra Pradesh","Kakinada","Moong","Total","674.00","710.00","636.00"
"Andhra Pradesh","Kakinada","Other Pulses","Kharif","1000.00","",""
"Andhra Pradesh","Kakinada","Other Pulses","Rabi","","790.00","1047.00"
"Andhra Pradesh","Kakinada","Other Pulses","Total","1000.00","790.00","1047.00"
"Andhra Pradesh","Kakinada","Total Pulses","Total","896.00","863.00","692.00"
"Andhra Pradesh","Kakinada","Total Food Grains","Kharif","3150.00","3570.00","3696.00"
"Andhra Pradesh","Kakinada","Total Food Grains","Rabi","4503.00","4644.00","4870.00"
"Andhra Pradesh","Kakinada","Total Food Grains","Total","3762.00","4067.00","4248.00"
"Andhra Pradesh","Krishna","Rice","Kharif","3969.00","3942.00","3803.00"
"Andhra Pradesh","Krishna","Rice","Rabi","4063.00","3759.00","4349.00"
"Andhra Pradesh","Krishna","Rice","Total","3972.00","3937.00","3820.00"
"Andhra Pradesh","Krishna","Maize","Kharif","4178.00","4695.00","4586.00"
"Andhra Pradesh","Krishna","Maize","Rabi","7832.00","6636.00","8859.00"
"Andhra Pradesh","Krishna","Maize","Total","7792.00","6623.00","8808.00"
"Andhra Pradesh","Krishna","Jowar","Kharif","1000.00","",""
"Andhra Pradesh","Krishna","Jowar","Rabi","7243.00","5370.00","3744.00"
"Andhra Pradesh","Krishna","Jowar","Total","7240.00","5370.00","3744.00"
"Andhra Pradesh","Krishna","Shree Anna /Nutri Cereals","Kharif","1000.00","",""
"Andhra Pradesh","Krishna","Shree Anna /Nutri Cereals","Rabi","7243.00","5370.00","3744.00"
"Andhra Pradesh","Krishna","Shree Anna /Nutri Cereals","Total","7240.00","5370.00","3744.00"
"Andhra Pradesh","Krishna","Nutri/Coarse Cereals","Kharif","4135.00","4695.00","4586.00"
"Andhra Pradesh","Krishna","Nutri/Coarse Cereals","Rabi","7699.00","6300.00","7499.00"
"Andhra Pradesh","Krishna","Nutri/Coarse Cereals","Total","7668.00","6292.00","7473.00"
"Andhra Pradesh","Krishna","Cereals","Kharif","3969.00","3942.00","3803.00"
"Andhra Pradesh","Krishna","Cereals","Rabi","6415.00","5361.00","6182.00"
"Andhra Pradesh","Krishna","Cereals","Total","4152.00","4047.00","3977.00"
"Andhra Pradesh","Krishna","Tur","Kharif","400.00","606.00","735.00"
"Andhra Pradesh","Krishna","Tur","Total","400.00","606.00","735.00"
"Andhra Pradesh","Krishna","Gram","Rabi","1800.00","","1692.00"
"Andhra Pradesh","Krishna","Gram","Total","1800.00","","1692.00"
"Andhra Pradesh","Krishna","Urad","Kharif","1374.00","1564.00","1368.00"
"Andhra Pradesh","Krishna","Urad","Rabi","1644.00","1470.00","1742.00"
"Andhra Pradesh","Krishna","Urad","Total","1642.00","1471.00","1737.00"
"Andhra Pradesh","Krishna","Moong","Rabi","1450.00","1260.00","1310.00"
"Andhra Pradesh","Krishna","Moong","Total","1450.00","1260.00","1310.00"
"Andhra Pradesh","Krishna","Other Pulses","Kharif","","331.00","437.00"
"Andhra Pradesh","Krishna","Other Pulses","Rabi","586.00","674.00","745.00"
"Andhra Pradesh","Krishna","Other Pulses","Total","586.00","602.00","660.00"
"Andhra Pradesh","Krishna","Total Pulses","Total","1635.00","1464.00","1725.00"
"Andhra Pradesh","Krishna","Total Food Grains","Kharif","3950.00","3917.00","3779.00"
"Andhra Pradesh","Krishna","Total Food Grains","Rabi","2061.00","1840.00","2137.00"
"Andhra Pradesh","Krishna","Total Food Grains","Total","3052.00","2983.00","3024.00"
"Andhra Pradesh","Kurnool","Rice","Kharif","3377.00","3485.00","3526.00"
"Andhra Pradesh","Kurnool","Rice","Rabi","3327.00","2867.00","3178.00"
"Andhra Pradesh","Kurnool","Rice","Total","3362.00","3445.00","3454.00"
"Andhra Pradesh","Kurnool","Wheat","Rabi","1350.00","",""
"Andhra Pradesh","Kurnool","Wheat","Total","1350.00","",""
"Andhra Pradesh","Kurnool","Maize","Kharif","4539.00","4133.00","4503.00"
"Andhra Pradesh","Kurnool","Maize","Rabi","5023.00","5343.00","6332.00"
"Andhra Pradesh","Kurnool","Maize","Total","4886.00","4689.00","5573.00"
"Andhra Pradesh","Kurnool","Jowar","Kharif","845.00","1233.00","1332.00"
"Andhra Pradesh","Kurnool","Jowar","Rabi","1272.00","1278.00","1299.00"
"Andhra Pradesh","Kurnool","Jowar","Total","1258.00","1275.00","1300.00"
"Andhra Pradesh","Kurnool","Bajra","Kharif","1704.00","2287.00","2351.00"
"Andhra Pradesh","Kurnool","Bajra","Rabi","1762.00","",""
"Andhra Pradesh","Kurnool","Bajra","Summer","","","2215.00"
"Andhra Pradesh","Kurnool","Bajra","Total","1725.00","2287.00","2343.00"
"Andhra Pradesh","Kurnool","Ragi","Rabi","3000.00","",""
"Andhra Pradesh","Kurnool","Ragi","Total","3000.00","",""
"Andhra Pradesh","Kurnool","Small Millets","Kharif","752.00","1622.00","866.00"
"Andhra Pradesh","Kurnool","Small Millets","Rabi","2001.00","",""
"Andhra Pradesh","Kurnool","Small Millets","Total","1702.00","1622.00","866.00"
"Andhra Pradesh","Kurnool","Shree Anna /Nutri Cereals","Kharif","1497.00","2026.00","1437.00"
"Andhra Pradesh","Kurnool","Shree Anna /Nutri Cereals","Rabi","1450.00","1278.00","1299.00"
"Andhra Pradesh","Kurnool","Shree Anna /Nutri Cereals","Summer","","","2215.00"
"Andhra Pradesh","Kurnool","Shree Anna /Nutri Cereals","Total","1461.00","1632.00","1392.00"
"Andhra Pradesh","Kurnool","Nutri/Coarse Cereals","Kharif","3426.00","2815.00","2142.00"
"Andhra Pradesh","Kurnool","Nutri/Coarse Cereals","Rabi","3531.00","2550.00","3162.00"
"Andhra Pradesh","Kurnool","Nutri/Coarse Cereals","Summer","","","2215.00"
"Andhra Pradesh","Kurnool","Nutri/Coarse Cereals","Total","3503.00","2682.00","2614.00"
"Andhra Pradesh","Kurnool","Cereals","Kharif","3395.00","3113.00","2680.00"
"Andhra Pradesh","Kurnool","Cereals","Rabi","3488.00","2566.00","3164.00"
"Andhra Pradesh","Kurnool","Cereals","Summer","","","2215.00"
"Andhra Pradesh","Kurnool","Cereals","Total","3446.00","2909.00","2864.00"
"Andhra Pradesh","Kurnool","Tur","Kharif","608.00","453.00","575.00"
"Andhra Pradesh","Kurnool","Tur","Rabi","309.00","",""
"Andhra Pradesh","Kurnool","Tur","Total","607.00","453.00","575.00"
"Andhra Pradesh","Kurnool","Gram","Rabi","1517.00","797.00","1034.00"
"Andhra Pradesh","Kurnool","Gram","Total","1517.00","797.00","1034.00"
"Andhra Pradesh","Kurnool","Urad","Kharif","736.00","816.00","771.00"
"Andhra Pradesh","Kurnool","Urad","Rabi","1385.00","1289.00","1462.00"
"Andhra Pradesh","Kurnool","Urad","Total","1314.00","1193.00","1338.00"
"Andhra Pradesh","Kurnool","Moong","Kharif","364.00","358.00","457.00"
"Andhra Pradesh","Kurnool","Moong","Rabi","946.00","568.00","668.00"
"Andhra Pradesh","Kurnool","Moong","Total","813.00","538.00","549.00"
"Andhra Pradesh","Kurnool","Other Pulses","Kharif","500.00","331.00","437.00"
"Andhra Pradesh","Kurnool","Other Pulses","Rabi","680.00","623.00","764.00"
"Andhra Pradesh","Kurnool","Other Pulses","Total","667.00","597.00","753.00"
"Andhra Pradesh","Kurnool","Total Pulses","Total","1255.00","666.00","765.00"
"Andhra Pradesh","Kurnool","Total Food Grains","Kharif","1948.00","1591.00","1313.00"
"Andhra Pradesh","Kurnool","Total Food Grains","Rabi","2139.00","1199.00","1751.00"
"Andhra Pradesh","Kurnool","Total Food Grains","Summer","","","2215.00"
"Andhra Pradesh","Kurnool","Total Food Grains","Total","2073.00","1383.00","1491.00"
"Andhra Pradesh","Nandyal","Rice","Kharif","3882.00","4128.00","4105.00"
"Andhra Pradesh","Nandyal","Rice","Rabi","4257.00","3433.00","4026.00"
