State,District,Crop,Season,Year,Yield_Kg_Ha
Karnataka,Ballari,Small Millets,Kharif,2021-22,566.0
Karnataka,Ballari,Tur,Kharif,2021-22,588.0
Karnataka,Ballari,Urad,Kharif,2021-22,500.0
Karnataka,Ballari,Urad,Rabi,2021-22,530.0
Karnataka,Ballari,Wheat,Rabi,2021-22,3018.0
Karnataka,Belagavi,Bajra,Kharif,2021-22,1151.0
Karnataka,Belagavi,Bajra,Rabi,2021-22,1308.0
Karnataka,Belagavi,Bajra,Summer,2021-22,1214.0
Karnataka,Belagavi,Gram,Rabi,2021-22,808.0
Karnataka,Belagavi,Jowar,Kharif,2021-22,1948.0
Karnataka,Belagavi,Jowar,Rabi,2021-22,1247.0
Karnataka,Belagavi,Maize,Kharif,2021-22,4239.0
Karnataka,Belagavi,Maize,Rabi,2021-22,4391.0
Karnataka,Belagavi,Maize,Summer,2021-22,3609.0
Karnataka,Belagavi,Moong,Kharif,2021-22,455.0
Karnataka,Belagavi,Moong,Rabi,2021-22,307.0
Karnataka,Belagavi,Ragi,Kharif,2021-22,1328.0
Karnataka,Belagavi,Ragi,Rabi,2021-22,1338.0
Karnataka,Belagavi,Ragi,Summer,2021-22,1813.0
Karnataka,Belagavi,Rice,Kharif,2021-22,3097.0
Karnataka,Belagavi,Rice,Summer,2021-22,3071.0
Karnataka,Belagavi,Shree Anna /Nutri Cereals,Kharif,2021-22,1543.0
Karnataka,Belagavi,Shree Anna /Nutri Cereals,Rabi,2021-22,1247.0
Karnataka,Belagavi,Shree Anna /Nutri Cereals,Summer,2021-22,1533.0
Karnataka,Belagavi,Small Millets,Kharif,2021-22,1005.0
Karnataka,Belagavi,Tur,Kharif,2021-22,405.0
Karnataka,Belagavi,Urad,Kharif,2021-22,485.0
Karnataka,Belagavi,Urad,Rabi,2021-22,535.0
Karnataka,Belagavi,Wheat,Rabi,2021-22,1552.0
Karnataka,Bengaluru Rural,Bajra,Kharif,2021-22,1111.0
Karnataka,Bengaluru Rural,Gram,Rabi,2021-22,689.0
Karnataka,Bengaluru Rural,Jowar,Kharif,2021-22,1617.0
Karnataka,Bengaluru Rural,Jowar,Rabi,2021-22,1131.0
Karnataka,Bengaluru Rural,Maize,Kharif,2021-22,3675.0
Karnataka,Bengaluru Rural,Maize,Rabi,2021-22,3626.0
Karnataka,Bengaluru Rural,Maize,Summer,2021-22,3537.0
Karnataka,Bengaluru Rural,Moong,Kharif,2021-22,375.0
Karnataka,Bengaluru Rural,Ragi,Kharif,2021-22,1741.0
Karnataka,Bengaluru Rural,Ragi,Rabi,2021-22,1349.0
Karnataka,Bengaluru Rural,Ragi,Summer,2021-22,1760.0
Karnataka,Bengaluru Rural,Rice,Kharif,2021-22,2245.0
Karnataka,Bengaluru Rural,Rice,Summer,2021-22,3133.0
Karnataka,Bengaluru Rural,Shree Anna /Nutri Cereals,Kharif,2021-22,1736.0
Karnataka,Bengaluru Rural,Shree Anna /Nutri Cereals,Rabi,2021-22,1271.0
Karnataka,Bengaluru Rural,Shree Anna /Nutri Cereals,Summer,2021-22,1760.0
Karnataka,Bengaluru Rural,Small Millets,Kharif,2021-22,1059.0
Karnataka,Bengaluru Rural,Tur,Kharif,2021-22,718.0
Karnataka,Bengaluru Rural,Urad,Kharif,2021-22,500.0
Karnataka,Bengaluru South,Bajra,Kharif,2021-22,1000.0
Karnataka,Bengaluru South,Gram,Rabi,2021-22,714.0
Karnataka,Bengaluru South,Jowar,Kharif,2021-22,1617.0
Karnataka,Bengaluru South,Jowar,Rabi,2021-22,1136.0
Karnataka,Bengaluru South,Maize,Kharif,2021-22,2413.0
Karnataka,Bengaluru South,Maize,Rabi,2021-22,3634.0
Karnataka,Bengaluru South,Maize,Summer,2021-22,3551.0
Karnataka,Bengaluru South,Moong,Kharif,2021-22,333.0
Karnataka,Bengaluru South,Ragi,Kharif,2021-22,1773.0
Karnataka,Bengaluru South,Ragi,Rabi,2021-22,1350.0
Karnataka,Bengaluru South,Ragi,Summer,2021-22,1807.0
Karnataka,Bengaluru South,Rice,Kharif,2021-22,2806.0
Karnataka,Bengaluru South,Rice,Summer,2021-22,2727.0
Karnataka,Bengaluru South,Shree Anna /Nutri Cereals,Kharif,2021-22,1769.0
Karnataka,Bengaluru South,Shree Anna /Nutri Cereals,Rabi,2021-22,1296.0
Karnataka,Bengaluru South,Shree Anna /Nutri Cereals,Summer,2021-22,1807.0
Karnataka,Bengaluru South,Small Millets,Kharif,2021-22,957.0
Karnataka,Bengaluru South,Tur,Kharif,2021-22,681.0
Karnataka,Bengaluru South,Urad,Kharif,2021-22,493.0
Karnataka,Bengaluru South,Wheat,Rabi,2021-22,1263.0
Karnataka,Bengaluru Urban,Bajra,Kharif,2021-22,1000.0
Karnataka,Bengaluru Urban,Gram,Rabi,2021-22,643.0
Karnataka,Bengaluru Urban,Jowar,Kharif,2021-22,1618.0
Karnataka,Bengaluru Urban,Jowar,Rabi,2021-22,1143.0
Karnataka,Bengaluru Urban,Maize,Kharif,2021-22,5282.0
Karnataka,Bengaluru Urban,Maize,Rabi,2021-22,3600.0
Karnataka,Bengaluru Urban,Maize,Summer,2021-22,3474.0
Karnataka,Bengaluru Urban,Moong,Kharif,2021-22,353.0
Karnataka,Bengaluru Urban,Ragi,Kharif,2021-22,1703.0
Karnataka,Bengaluru Urban,Ragi,Rabi,2021-22,1348.0
Karnataka,Bengaluru Urban,Ragi,Summer,2021-22,1800.0
Karnataka,Bengaluru Urban,Rice,Kharif,2021-22,2828.0
Karnataka,Bengaluru Urban,Rice,Summer,2021-22,3055.0
Karnataka,Bengaluru Urban,Shree Anna /Nutri Cereals,Kharif,2021-22,1698.0
Karnataka,Bengaluru Urban,Shree Anna /Nutri Cereals,Rabi,2021-22,1325.0
Karnataka,Bengaluru Urban,Shree Anna /Nutri Cereals,Summer,2021-22,1800.0
Karnataka,Bengaluru Urban,Small Millets,Kharif,2021-22,1000.0
Karnataka,Bengaluru Urban,Tur,Kharif,2021-22,667.0
Karnataka,Bengaluru Urban,Urad,Kharif,2021-22,500.0
Karnataka,Bengaluru Urban,Wheat,Rabi,2021-22,1500.0
Karnataka,Bidar,Bajra,Kharif,2021-22,860.0
Karnataka,Bidar,Bajra,Rabi,2021-22,1308.0
Karnataka,Bidar,Bajra,Summer,2021-22,1333.0
Karnataka,Bidar,Gram,Rabi,2021-22,621.0
Karnataka,Bidar,Jowar,Kharif,2021-22,996.0
Karnataka,Bidar,Jowar,Rabi,2021-22,918.0
Karnataka,Bidar,Maize,Kharif,2021-22,1958.0
Karnataka,Bidar,Maize,Rabi,2021-22,3622.0
Karnataka,Bidar,Maize,Summer,2021-22,3567.0
Karnataka,Bidar,Moong,Kharif,2021-22,510.0
Karnataka,Bidar,Moong,Rabi,2021-22,313.0
Karnataka,Bidar,Ragi,Kharif,2021-22,1313.0
Karnataka,Bidar,Ragi,Rabi,2021-22,1294.0
Karnataka,Bidar,Ragi,Summer,2021-22,1750.0
Karnataka,Bidar,Rice,Kharif,2021-22,1674.0
Karnataka,Bidar,Rice,Summer,2021-22,3066.0
Karnataka,Bidar,Shree Anna /Nutri Cereals,Kharif,2021-22,1000.0
Karnataka,Bidar,Shree Anna /Nutri Cereals,Rabi,2021-22,918.0
Karnataka,Bidar,Shree Anna /Nutri Cereals,Summer,2021-22,1571.0
Karnataka,Bidar,Small Millets,Kharif,2021-22,1000.0
Karnataka,Bidar,Tur,Kharif,2021-22,785.0
Karnataka,Bidar,Urad,Kharif,2021-22,543.0
Karnataka,Bidar,Urad,Rabi,2021-22,521.0
Karnataka,Bidar,Wheat,Rabi,2021-22,1038.0
Karnataka,Chamarajanagar,Bajra,Kharif,2021-22,1280.0
Karnataka,Chamarajanagar,Gram,Rabi,2021-22,714.0
Karnataka,Chamarajanagar,Jowar,Kharif,2021-22,1151.0
Karnataka,Chamarajanagar,Jowar,Rabi,2021-22,1134.0
Karnataka,Chamarajanagar,Maize,Kharif,2021-22,3859.0
Karnataka,Chamarajanagar,Maize,Rabi,2021-22,3506.0
Karnataka,Chamarajanagar,Maize,Summer,2021-22,3562.0
Karnataka,Chamarajanagar,Moong,Kharif,2021-22,209.0
Karnataka,Chamarajanagar,Moong,Rabi,2021-22,333.0
Karnataka,Chamarajanagar,Ragi,Kharif,2021-22,1269.0
Karnataka,Chamarajanagar,Ragi,Rabi,2021-22,1353.0
Karnataka,Chamarajanagar,Ragi,Summer,2021-22,1956.0
Karnataka,Chamarajanagar,Rice,Kharif,2021-22,2807.0
Karnataka,Chamarajanagar,Rice,Rabi,2021-22,2205.0
Karnataka,Chamarajanagar,Rice,Summer,2021-22,2330.0
Karnataka,Chamarajanagar,Shree Anna /Nutri Cereals,Kharif,2021-22,1185.0
Karnataka,Chamarajanagar,Shree Anna /Nutri Cereals,Rabi,2021-22,1240.0
Karnataka,Chamarajanagar,Shree Anna /Nutri Cereals,Summer,2021-22,1956.0
Karnataka,Chamarajanagar,Small Millets,Kharif,2021-22,928.0
Karnataka,Chamarajanagar,Tur,Kharif,2021-22,383.0
Karnataka,Chamarajanagar,Urad,Kharif,2021-22,182.0
Karnataka,Chamarajanagar,Urad,Rabi,2021-22,533.0
Karnataka,Chamarajanagar,Wheat,Rabi,2021-22,1300.0
Karnataka,Chikkaballapura,Bajra,Kharif,2021-22,1151.0
Karnataka,Chikkaballapura,Bajra,Rabi,2021-22,1333.0
Karnataka,Chikkaballapura,Bajra,Summer,2021-22,1063.0
Karnataka,Chikkaballapura,Gram,Rabi,2021-22,688.0
Karnataka,Chikkaballapura,Jowar,Kharif,2021-22,1617.0
Karnataka,Chikkaballapura,Jowar,Rabi,2021-22,1131.0
Karnataka,Chikkaballapura,Maize,Kharif,2021-22,2647.0
Karnataka,Chikkaballapura,Maize,Rabi,2021-22,4737.0
Karnataka,Chikkaballapura,Maize,Summer,2021-22,3561.0
Karnataka,Chikkaballapura,Moong,Kharif,2021-22,366.0
Karnataka,Chikkaballapura,Moong,Rabi,2021-22,333.0
Karnataka,Chikkaballapura,Ragi,Kharif,2021-22,1553.0
Karnataka,Chikkaballapura,Ragi,Rabi,2021-22,1348.0
Karnataka,Chikkaballapura,Ragi,Summer,2021-22,1803.0
Karnataka,Chikkaballapura,Rice,Kharif,2021-22,2861.0
Karnataka,Chikkaballapura,Rice,Summer,2021-22,2968.0
Karnataka,Chikkaballapura,Shree Anna /Nutri Cereals,Kharif,2021-22,1555.0
Karnataka,Chikkaballapura,Shree Anna /Nutri Cereals,Rabi,2021-22,1284.0
Karnataka,Chikkaballapura,Shree Anna /Nutri Cereals,Summer,2021-22,1796.0
Karnataka,Chikkaballapura,Small Millets,Kharif,2021-22,1025.0
Karnataka,Chikkaballapura,Tur,Kharif,2021-22,325.0
Karnataka,Chikkaballapura,Urad,Kharif,2021-22,500.0
Karnataka,Chikkaballapura,Urad,Rabi,2021-22,667.0
Karnataka,Chikkaballapura,Wheat,Rabi,2021-22,1200.0
Karnataka,Chikkamagaluru,Bajra,Kharif,2021-22,1143.0
Karnataka,Chikkamagaluru,Gram,Rabi,2021-22,835.0
Karnataka,Chikkamagaluru,Jowar,Kharif,2021-22,491.0
Karnataka,Chikkamagaluru,Jowar,Rabi,2021-22,1081.0
Karnataka,Chikkamagaluru,Maize,Kharif,2021-22,2702.0
Karnataka,Chikkamagaluru,Maize,Rabi,2021-22,3635.0
Karnataka,Chikkamagaluru,Maize,Summer,2021-22,3541.0
Karnataka,Chikkamagaluru,Moong,Kharif,2021-22,387.0
Karnataka,Chikkamagaluru,Moong,Rabi,2021-22,250.0
Karnataka,Chikkamagaluru,Ragi,Kharif,2021-22,1027.0
Karnataka,Chikkamagaluru,Ragi,Rabi,2021-22,1349.0
Karnataka,Chikkamagaluru,Ragi,Summer,2021-22,1806.0
Karnataka,Chikkamagaluru,Rice,Kharif,2021-22,2515.0
Karnataka,Chikkamagaluru,Rice,Summer,2021-22,3173.0
Karnataka,Chikkamagaluru,Shree Anna /Nutri Cereals,Kharif,2021-22,1011.0
Karnataka,Chikkamagaluru,Shree Anna /Nutri Cereals,Rabi,2021-22,1145.0
Karnataka,Chikkamagaluru,Shree Anna /Nutri Cereals,Summer,2021-22,1806.0
Karnataka,Chikkamagaluru,Small Millets,Kharif,2021-22,1070.0
Karnataka,Chikkamagaluru,Tur,Kharif,2021-22,664.0
Karnataka,Chikkamagaluru,Urad,Kharif,2021-22,308.0
Karnataka,Chikkamagaluru,Wheat,Rabi,2021-22,1500.0
Karnataka,Chitradurga,Bajra,Kharif,2021-22,660.0
Karnataka,Chitradurga,Bajra,Rabi,2021-22,1333.0
Karnataka,Chitradurga,Gram,Rabi,2021-22,614.0
Karnataka,Chitradurga,Jowar,Kharif,2021-22,1831.0
Karnataka,Chitradurga,Jowar,Rabi,2021-22,582.0
Karnataka,Chitradurga,Maize,Kharif,2021-22,2617.0
Karnataka,Chitradurga,Maize,Rabi,2021-22,3813.0
Karnataka,Chitradurga,Maize,Summer,2021-22,3563.0
Karnataka,Chitradurga,Moong,Kharif,2021-22,305.0
Karnataka,Chitradurga,Moong,Rabi,2021-22,286.0
Karnataka,Chitradurga,Ragi,Kharif,2021-22,872.0
Karnataka,Chitradurga,Ragi,Rabi,2021-22,1804.0
Karnataka,Chitradurga,Ragi,Summer,2021-22,2027.0
Karnataka,Chitradurga,Rice,Kharif,2021-22,1882.0
Karnataka,Chitradurga,Rice,Summer,2021-22,1851.0
Karnataka,Chitradurga,Shree Anna /Nutri Cereals,Kharif,2021-22,931.0
Karnataka,Chitradurga,Shree Anna /Nutri Cereals,Rabi,2021-22,1124.0
Karnataka,Chitradurga,Shree Anna /Nutri Cereals,Summer,2021-22,2027.0
Karnataka,Chitradurga,Small Millets,Kharif,2021-22,956.0
Karnataka,Chitradurga,Tur,Kharif,2021-22,340.0
Karnataka,Chitradurga,Urad,Kharif,2021-22,500.0
Karnataka,Chitradurga,Wheat,Rabi,2021-22,1000.0
Karnataka,Dakshina Kannada,Rice,Kharif,2021-22,2935.0
Karnataka,Dakshina Kannada,Rice,Rabi,2021-22,2789.0
Karnataka,Dakshina Kannada,Rice,Summer,2021-22,3000.0
Karnataka,Davanagere,Bajra,Kharif,2021-22,1034.0
Karnataka,Davanagere,Bajra,Rabi,2021-22,1286.0
Karnataka,Davanagere,Bajra,Summer,2021-22,1000.0
Karnataka,Davanagere,Gram,Rabi,2021-22,598.0
Karnataka,Davanagere,Jowar,Kharif,2021-22,2360.0
Karnataka,Davanagere,Jowar,Rabi,2021-22,1260.0
Karnataka,Davanagere,Maize,Kharif,2021-22,3522.0
Karnataka,Davanagere,Maize,Rabi,2021-22,3303.0
Karnataka,Davanagere,Maize,Summer,2021-22,3560.0
Karnataka,Davanagere,Moong,Kharif,2021-22,594.0
Karnataka,Davanagere,Moong,Rabi,2021-22,286.0
Karnataka,Davanagere,Ragi,Kharif,2021-22,1535.0
Karnataka,Davanagere,Ragi,Rabi,2021-22,1297.0
Karnataka,Davanagere,Ragi,Summer,2021-22,1803.0
Karnataka,Davanagere,Rice,Kharif,2021-22,3763.0
Karnataka,Davanagere,Rice,Summer,2021-22,3354.0
Karnataka,Davanagere,Shree Anna /Nutri Cereals,Kharif,2021-22,1535.0
Karnataka,Davanagere,Shree Anna /Nutri Cereals,Rabi,2021-22,1289.0
Karnataka,Davanagere,Shree Anna /Nutri Cereals,Summer,2021-22,1802.0
Karnataka,Davanagere,Small Millets,Kharif,2021-22,767.0
Karnataka,Davanagere,Tur,Kharif,2021-22,879.0
Karnataka,Davanagere,Urad,Kharif,2021-22,444.0
Karnataka,Davanagere,Urad,Rabi,2021-22,500.0
Karnataka,Davanagere,Wheat,Rabi,2021-22,1285.0
Karnataka,Dharwad,Bajra,Kharif,2021-22,1167.0
Karnataka,Dharwad,Bajra,Rabi,2021-22,1100.0
Karnataka,Dharwad,Gram,Rabi,2021-22,801.0
Karnataka,Dharwad,Jowar,Kharif,2021-22,317.0
Karnataka,Dharwad,Jowar,Rabi,2021-22,977.0
Karnataka,Dharwad,Maize,Kharif,2021-22,3780.0
Karnataka,Dharwad,Maize,Rabi,2021-22,3827.0
Karnataka,Dharwad,Maize,Summer,2021-22,3989.0
Karnataka,Dharwad,Moong,Kharif,2021-22,541.0
Karnataka,Dharwad,Moong,Rabi,2021-22,322.0
Karnataka,Dharwad,Ragi,Kharif,2021-22,1323.0
Karnataka,Dharwad,Ragi,Rabi,2021-22,1340.0
Karnataka,Dharwad,Rice,Kharif,2021-22,1265.0
Karnataka,Dharwad,Rice,Summer,2021-22,3121.0
Karnataka,Dharwad,Shree Anna /Nutri Cereals,Kharif,2021-22,1156.0
Karnataka,Dharwad,Shree Anna /Nutri Cereals,Rabi,2021-22,978.0
Karnataka,Dharwad,Small Millets,Kharif,2021-22,1309.0
Karnataka,Dharwad,Tur,Kharif,2021-22,677.0
Karnataka,Dharwad,Urad,Kharif,2021-22,534.0
Karnataka,Dharwad,Urad,Rabi,2021-22,522.0
Karnataka,Dharwad,Wheat,Rabi,2021-22,884.0
Karnataka,Gadag,Bajra,Kharif,2021-22,843.0
Karnataka,Gadag,Bajra,Rabi,2021-22,1273.0
Karnataka,Gadag,Gram,Rabi,2021-22,562.0
Karnataka,Gadag,Jowar,Kharif,2021-22,1565.0
Karnataka,Gadag,Jowar,Rabi,2021-22,868.0
Karnataka,Gadag,Maize,Kharif,2021-22,2586.0
Karnataka,Gadag,Maize,Rabi,2021-22,2612.0
Karnataka,Gadag,Maize,Summer,2021-22,3562.0
Karnataka,Gadag,Moong,Kharif,2021-22,207.0
Karnataka,Gadag,Moong,Rabi,2021-22,314.0
Karnataka,Gadag,Ragi,Kharif,2021-22,1316.0
Karnataka,Gadag,Ragi,Rabi,2021-22,1357.0
Karnataka,Gadag,Rice,Kharif,2021-22,2249.0
Karnataka,Gadag,Rice,Summer,2021-22,2220.0
Karnataka,Gadag,Shree Anna /Nutri Cereals,Kharif,2021-22,1026.0
Karnataka,Gadag,Shree Anna /Nutri Cereals,Rabi,2021-22,869.0
Karnataka,Gadag,Small Millets,Kharif,2021-22,672.0
Karnataka,Gadag,Tur,Kharif,2021-22,325.0
Karnataka,Gadag,Urad,Kharif,2021-22,500.0
Karnataka,Gadag,Urad,Rabi,2021-22,523.0
Karnataka,Gadag,Wheat,Rabi,2021-22,743.0
Karnataka,Hassan,Bajra,Kharif,2021-22,1136.0
Karnataka,Hassan,Bajra,Rabi,2021-22,1000.0
Karnataka,Hassan,Gram,Rabi,2021-22,625.0
Karnataka,Hassan,Jowar,Kharif,2021-22,1007.0
Karnataka,Hassan,Jowar,Rabi,2021-22,528.0
Karnataka,Hassan,Maize,Kharif,2021-22,3636.0
Karnataka,Hassan,Maize,Rabi,2021-22,2303.0
Karnataka,Hassan,Maize,Summer,2021-22,3564.0
Karnataka,Hassan,Moong,Kharif,2021-22,241.0
Karnataka,Hassan,Moong,Rabi,2021-22,286.0
Karnataka,Hassan,Ragi,Kharif,2021-22,727.0
Karnataka,Hassan,Ragi,Rabi,2021-22,985.0
Karnataka,Hassan,Ragi,Summer,2021-22,1809.0
Karnataka,Hassan,Rice,Kharif,2021-22,2321.0
Karnataka,Hassan,Rice,Summer,2021-22,2268.0
Karnataka,Hassan,Shree Anna /Nutri Cereals,Kharif,2021-22,732.0
Karnataka,Hassan,Shree Anna /Nutri Cereals,Rabi,2021-22,978.0
Karnataka,Hassan,Shree Anna /Nutri Cereals,Summer,2021-22,1809.0
Karnataka,Hassan,Small Millets,Kharif,2021-22,933.0
Karnataka,Hassan,Tur,Kharif,2021-22,247.0
Karnataka,Hassan,Urad,Kharif,2021-22,203.0
Karnataka,Hassan,Wheat,Rabi,2021-22,1286.0
Karnataka,Haveri,Bajra,Kharif,2021-22,1143.0
Karnataka,Haveri,Bajra,Rabi,2021-22,1273.0
Karnataka,Haveri,Bajra,Summer,2021-22,1000.0
Karnataka,Haveri,Gram,Rabi,2021-22,560.0
Karnataka,Haveri,Jowar,Kharif,2021-22,990.0
Karnataka,Haveri,Jowar,Rabi,2021-22,811.0
Karnataka,Haveri,Maize,Kharif,2021-22,2802.0
Karnataka,Haveri,Maize,Rabi,2021-22,3143.0
Karnataka,Haveri,Maize,Summer,2021-22,3562.0
Karnataka,Haveri,Moong,Kharif,2021-22,355.0
Karnataka,Haveri,Moong,Rabi,2021-22,307.0
Karnataka,Haveri,Ragi,Kharif,2021-22,865.0
Karnataka,Haveri,Ragi,Rabi,2021-22,1349.0
Karnataka,Haveri,Ragi,Summer,2021-22,1806.0
Karnataka,Haveri,Rice,Kharif,2021-22,1672.0
Karnataka,Haveri,Rice,Summer,2021-22,3079.0
Karnataka,Haveri,Shree Anna /Nutri Cereals,Kharif,2021-22,1199.0
Karnataka,Haveri,Shree Anna /Nutri Cereals,Rabi,2021-22,813.0
Karnataka,Haveri,Shree Anna /Nutri Cereals,Summer,2021-22,1784.0
Karnataka,Haveri,Small Millets,Kharif,2021-22,1238.0
Karnataka,Haveri,Tur,Kharif,2021-22,592.0
Karnataka,Haveri,Urad,Kharif,2021-22,500.0
Karnataka,Haveri,Urad,Rabi,2021-22,122.0
Karnataka,Haveri,Wheat,Rabi,2021-22,761.0
Karnataka,Kalaburagi,Bajra,Kharif,2021-22,1519.0
Karnataka,Kalaburagi,Bajra,Rabi,2021-22,1278.0
Karnataka,Kalaburagi,Bajra,Summer,2021-22,1075.0
Karnataka,Kalaburagi,Gram,Rabi,2021-22,789.0
Karnataka,Kalaburagi,Jowar,Kharif,2021-22,1975.0
Karnataka,Kalaburagi,Jowar,Rabi,2021-22,1194.0
Karnataka,Kalaburagi,Maize,Kharif,2021-22,3249.0
Karnataka,Kalaburagi,Maize,Rabi,2021-22,3643.0
Karnataka,Kalaburagi,Maize,Summer,2021-22,3577.0
Karnataka,Kalaburagi,Moong,Kharif,2021-22,531.0
Karnataka,Kalaburagi,Moong,Rabi,2021-22,312.0
Karnataka,Kalaburagi,Ragi,Kharif,2021-22,1333.0
Karnataka,Kalaburagi,Ragi,Rabi,2021-22,1357.0
Karnataka,Kalaburagi,Ragi,Summer,2021-22,1769.0
Karnataka,Kalaburagi,Rice,Kharif,2021-22,4021.0
Karnataka,Kalaburagi,Rice,Summer,2021-22,3353.0
Karnataka,Kalaburagi,Shree Anna /Nutri Cereals,Kharif,2021-22,1496.0
Karnataka,Kalaburagi,Shree Anna /Nutri Cereals,Rabi,2021-22,1194.0
Karnataka,Kalaburagi,Shree Anna /Nutri Cereals,Summer,2021-22,1245.0
Karnataka,Kalaburagi,Small Millets,Kharif,2021-22,805.0
Karnataka,Kalaburagi,Tur,Kharif,2021-22,916.0
Karnataka,Kalaburagi,Urad,Kharif,2021-22,569.0
Karnataka,Kalaburagi,Urad,Rabi,2021-22,536.0
Karnataka,Kalaburagi,Wheat,Rabi,2021-22,1208.0
Karnataka,Kodagu,Jowar,Kharif,2021-22,2000.0
Karnataka,Kodagu,Maize,Kharif,2021-22,4210.0
Karnataka,Kodagu,Ragi,Kharif,2021-22,1278.0
Karnataka,Kodagu,Rice,Kharif,2021-22,2645.0
Karnataka,Kodagu,Rice,Summer,2021-22,2000.0
Karnataka,Kodagu,Shree Anna /Nutri Cereals,Kharif,2021-22,1316.0
Karnataka,Kolar,Bajra,Kharif,2021-22,1161.0
Karnataka,Kolar,Bajra,Rabi,2021-22,1000.0
Karnataka,Kolar,Bajra,Summer,2021-22,1000.0
Karnataka,Kolar,Gram,Rabi,2021-22,681.0
Karnataka,Kolar,Jowar,Kharif,2021-22,1617.0
Karnataka,Kolar,Jowar,Rabi,2021-22,1130.0
Karnataka,Kolar,Maize,Kharif,2021-22,3230.0
Karnataka,Kolar,Maize,Rabi,2021-22,3634.0
Karnataka,Kolar,Maize,Summer,2021-22,3561.0
Karnataka,Kolar,Moong,Kharif,2021-22,250.0
Karnataka,Kolar,Moong,Rabi,2021-22,333.0
Karnataka,Kolar,Ragi,Kharif,2021-22,1784.0
Karnataka,Kolar,Ragi,Rabi,2021-22,1346.0
Karnataka,Kolar,Ragi,Summer,2021-22,1804.0
Karnataka,Kolar,Rice,Kharif,2021-22,2024.0
Karnataka,Kolar,Rice,Summer,2021-22,3698.0
Karnataka,Kolar,Shree Anna /Nutri Cereals,Kharif,2021-22,1773.0
Karnataka,Kolar,Shree Anna /Nutri Cereals,Rabi,2021-22,1240.0
Karnataka,Kolar,Shree Anna /Nutri Cereals,Summer,2021-22,1800.0
Karnataka,Kolar,Small Millets,Kharif,2021-22,1071.0
Karnataka,Kolar,Tur,Kharif,2021-22,379.0
Karnataka,Kolar,Urad,Kharif,2021-22,493.0
Karnataka,Kolar,Urad,Rabi,2021-22,1000.0
Karnataka,Kolar,Wheat,Rabi,2021-22,1000.0
Karnataka,Koppal,Bajra,Kharif,2021-22,1026.0
Karnataka,Koppal,Bajra,Rabi,2021-22,1308.0
Karnataka,Koppal,Bajra,Summer,2021-22,1057.0
Karnataka,Koppal,Gram,Rabi,2021-22,453.0
Karnataka,Koppal,Jowar,Kharif,2021-22,1745.0
Karnataka,Koppal,Jowar,Rabi,2021-22,733.0
Karnataka,Koppal,Maize,Kharif,2021-22,2259.0
Karnataka,Koppal,Maize,Rabi,2021-22,2634.0
Karnataka,Koppal,Maize,Summer,2021-22,3560.0
Karnataka,Koppal,Moong,Kharif,2021-22,181.0
Karnataka,Koppal,Moong,Rabi,2021-22,305.0
Karnataka,Koppal,Ragi,Kharif,2021-22,1313.0
Karnataka,Koppal,Ragi,Rabi,2021-22,1385.0
Karnataka,Koppal,Ragi,Summer,2021-22,1750.0
Karnataka,Koppal,Rice,Kharif,2021-22,3350.0
Karnataka,Koppal,Rice,Summer,2021-22,3288.0
Karnataka,Koppal,Shree Anna /Nutri Cereals,Kharif,2021-22,1008.0
Karnataka,Koppal,Shree Anna /Nutri Cereals,Rabi,2021-22,747.0
Karnataka,Koppal,Shree Anna /Nutri Cereals,Summer,2021-22,1079.0
Karnataka,Koppal,Small Millets,Kharif,2021-22,467.0
Karnataka,Koppal,Tur,Kharif,2021-22,354.0
Karnataka,Koppal,Urad,Kharif,2021-22,500.0
Karnataka,Koppal,Urad,Rabi,2021-22,528.0
Karnataka,Koppal,Wheat,Rabi,2021-22,589.0
Karnataka,Mandya,Bajra,Kharif,2021-22,1000.0
Karnataka,Mandya,Gram,Rabi,2021-22,691.0
Karnataka,Mandya,Jowar,Rabi,2021-22,1000.0
Karnataka,Mandya,Maize,Kharif,2021-22,2181.0
Karnataka,Mandya,Maize,Rabi,2021-22,3631.0
Karnataka,Mandya,Maize,Summer,2021-22,3561.0
Karnataka,Mandya,Moong,Kharif,2021-22,355.0
Karnataka,Mandya,Moong,Rabi,2021-22,500.0
Karnataka,Mandya,Ragi,Kharif,2021-22,1300.0
Karnataka,Mandya,Ragi,Rabi,2021-22,1416.0
Karnataka,Mandya,Ragi,Summer,2021-22,1821.0
Karnataka,Mandya,Rice,Kharif,2021-22,3015.0
Karnataka,Mandya,Rice,Rabi,2021-22,2460.0
Karnataka,Mandya,Rice,Summer,2021-22,3087.0
Karnataka,Mandya,Shree Anna /Nutri Cereals,Kharif,2021-22,1300.0
Karnataka,Mandya,Shree Anna /Nutri Cereals,Rabi,2021-22,1416.0
Karnataka,Mandya,Shree Anna /Nutri Cereals,Summer,2021-22,1821.0
Karnataka,Mandya,Small Millets,Kharif,2021-22,917.0
Karnataka,Mandya,Tur,Kharif,2021-22,474.0
Karnataka,Mandya,Urad,Kharif,2021-22,493.0
Karnataka,Mandya,Urad,Rabi,2021-22,556.0
Karnataka,Mandya,Wheat,Rabi,2021-22,1000.0
Karnataka,Mysuru,Bajra,Kharif,2021-22,1100.0
Karnataka,Mysuru,Gram,Rabi,2021-22,635.0
Karnataka,Mysuru,Jowar,Kharif,2021-22,919.0
