"State","District","Crop","Season","Yield-2016-17","Yield-2017-18","Yield-2018-19"
"Telangana","Nizamabad","Rice","Kharif","3944.00","3515.00","4204.00"
"Telangana","Nizamabad","Rice","Rabi","4160.00","4063.00","3964.00"
"Telangana","Nizamabad","Rice","Total","4059.00","3773.00","4108.00"
"Telangana","Nizamabad","Wheat","Rabi","903.00","1393.00","1875.00"
"Telangana","Nizamabad","Wheat","Total","903.00","1393.00","1875.00"
"Telangana","Nizamabad","Maize","Kharif","5265.00","5030.00","5701.00"
"Telangana","Nizamabad","Maize","Rabi","5830.00","6930.00","5767.00"
"Telangana","Nizamabad","Maize","Total","5433.00","5464.00","5716.00"
"Telangana","Nizamabad","Jowar","Kharif","500.00","1000.00",""
"Telangana","Nizamabad","Jowar","Rabi","1188.00","1353.00","1651.00"
"Telangana","Nizamabad","Jowar","Total","1173.00","1351.00","1651.00"
"Telangana","Nizamabad","Bajra","Kharif","1000.00","",""
"Telangana","Nizamabad","Bajra","Rabi","869.00","1057.00","497.00"
"Telangana","Nizamabad","Bajra","Total","869.00","1057.00","497.00"
"Telangana","Nizamabad","Shree Anna /Nutri Cereals","Kharif","571.00","1000.00",""
"Telangana","Nizamabad","Shree Anna /Nutri Cereals","Rabi","915.00","1067.00","538.00"
"Telangana","Nizamabad","Shree Anna /Nutri Cereals","Total","914.00","1067.00","538.00"
"Telangana","Nizamabad","Nutri/Coarse Cereals","Kharif","5263.00","5030.00","5701.00"
"Telangana","Nizamabad","Nutri/Coarse Cereals","Rabi","4879.00","4374.00","3357.00"
"Telangana","Nizamabad","Nutri/Coarse Cereals","Total","5131.00","4804.00","4870.00"
"Telangana","Nizamabad","Cereals","Kharif","4167.00","3802.00","4459.00"
"Telangana","Nizamabad","Cereals","Rabi","4217.00","4098.00","3873.00"
"Telangana","Nizamabad","Cereals","Total","4193.00","3936.00","4230.00"
"Telangana","Nizamabad","Tur","Kharif","625.00","798.00","913.00"
"Telangana","Nizamabad","Tur","Total","625.00","798.00","913.00"
"Telangana","Nizamabad","Gram","Rabi","1558.00","1675.00","1824.00"
"Telangana","Nizamabad","Gram","Total","1558.00","1675.00","1824.00"
"Telangana","Nizamabad","Urad","Kharif","1104.00","807.00","844.00"
"Telangana","Nizamabad","Urad","Rabi","1105.00","1500.00","1474.00"
"Telangana","Nizamabad","Urad","Total","1104.00","839.00","892.00"
"Telangana","Nizamabad","Moong","Kharif","858.00","638.00","629.00"
"Telangana","Nizamabad","Moong","Rabi","904.00","832.00","947.00"
"Telangana","Nizamabad","Moong","Total","874.00","708.00","756.00"
"Telangana","Nizamabad","Total Pulses","Total","1352.00","1523.00","1635.00"
"Telangana","Nizamabad","Total Food Grains","Kharif","4061.00","3752.00","4387.00"
"Telangana","Nizamabad","Total Food Grains","Rabi","3973.00","3839.00","3610.00"
"Telangana","Nizamabad","Total Food Grains","Total","4015.00","3793.00","4061.00"
"Telangana","Peddapalli","Rice","Kharif","3789.00","2918.00","3998.00"
"Telangana","Peddapalli","Rice","Rabi","4365.00","4088.00","3895.00"
"Telangana","Peddapalli","Rice","Total","4140.00","3427.00","3956.00"
"Telangana","Peddapalli","Maize","Kharif","4542.00","6916.00","6613.00"
"Telangana","Peddapalli","Maize","Rabi","9476.00","9713.00","6611.00"
"Telangana","Peddapalli","Maize","Total","6306.00","8924.00","6612.00"
"Telangana","Peddapalli","Bajra","Rabi","869.00","",""
"Telangana","Peddapalli","Bajra","Total","869.00","",""
"Telangana","Peddapalli","Shree Anna /Nutri Cereals","Rabi","869.00","",""
"Telangana","Peddapalli","Shree Anna /Nutri Cereals","Total","869.00","",""
"Telangana","Peddapalli","Nutri/Coarse Cereals","Kharif","4542.00","6916.00","6613.00"
"Telangana","Peddapalli","Nutri/Coarse Cereals","Rabi","6304.00","9713.00","6611.00"
"Telangana","Peddapalli","Nutri/Coarse Cereals","Total","5367.00","8924.00","6612.00"
"Telangana","Peddapalli","Cereals","Kharif","3922.00","3034.00","4069.00"
"Telangana","Peddapalli","Cereals","Rabi","4575.00","4594.00","4108.00"
"Telangana","Peddapalli","Cereals","Total","4306.00","3738.00","4086.00"
"Telangana","Peddapalli","Tur","Kharif","939.00","799.00","649.00"
"Telangana","Peddapalli","Tur","Rabi","935.00","",""
"Telangana","Peddapalli","Tur","Total","939.00","799.00","649.00"
"Telangana","Peddapalli","Gram","Rabi","1298.00","1518.00","1571.00"
"Telangana","Peddapalli","Gram","Total","1298.00","1518.00","1571.00"
"Telangana","Peddapalli","Urad","Kharif","817.00","750.00","1000.00"
"Telangana","Peddapalli","Urad","Rabi","817.00","",""
"Telangana","Peddapalli","Urad","Total","817.00","750.00","1000.00"
"Telangana","Peddapalli","Moong","Kharif","608.00","637.00","621.00"
"Telangana","Peddapalli","Moong","Rabi","905.00","821.00","947.00"
"Telangana","Peddapalli","Moong","Total","667.00","681.00","881.00"
"Telangana","Peddapalli","Other Pulses","Kharif","160.00","1000.00","800.00"
"Telangana","Peddapalli","Other Pulses","Rabi","2162.00","1300.00","1125.00"
"Telangana","Peddapalli","Other Pulses","Total","1777.00","1176.00","959.00"
"Telangana","Peddapalli","Total Pulses","Total","888.00","909.00","1040.00"
"Telangana","Peddapalli","Total Food Grains","Kharif","3740.00","3012.00","4056.00"
"Telangana","Peddapalli","Total Food Grains","Rabi","4541.00","4583.00","4079.00"
"Telangana","Peddapalli","Total Food Grains","Total","4202.00","3719.00","4066.00"
"Telangana","Rajanna Sircilla","Rice","Kharif","3789.00","3103.00","3700.00"
"Telangana","Rajanna Sircilla","Rice","Rabi","3986.00","3234.00","3524.00"
"Telangana","Rajanna Sircilla","Rice","Total","3920.00","3169.00","3620.00"
"Telangana","Rajanna Sircilla","Maize","Kharif","4542.00","2852.00","5153.00"
"Telangana","Rajanna Sircilla","Maize","Rabi","7285.00","4400.00","6719.00"
"Telangana","Rajanna Sircilla","Maize","Total","4963.00","3122.00","5608.00"
"Telangana","Rajanna Sircilla","Nutri/Coarse Cereals","Kharif","4542.00","2852.00","5153.00"
"Telangana","Rajanna Sircilla","Nutri/Coarse Cereals","Rabi","7285.00","4400.00","6719.00"
"Telangana","Rajanna Sircilla","Nutri/Coarse Cereals","Total","4963.00","3122.00","5608.00"
"Telangana","Rajanna Sircilla","Cereals","Kharif","3967.00","3083.00","3760.00"
"Telangana","Rajanna Sircilla","Cereals","Rabi","4076.00","3255.00","3591.00"
"Telangana","Rajanna Sircilla","Cereals","Total","4033.00","3166.00","3684.00"
"Telangana","Rajanna Sircilla","Tur","Kharif","939.00","798.00","648.00"
"Telangana","Rajanna Sircilla","Tur","Total","939.00","798.00","648.00"
"Telangana","Rajanna Sircilla","Gram","Rabi","1300.00","1516.00","1570.00"
"Telangana","Rajanna Sircilla","Gram","Total","1300.00","1516.00","1570.00"
"Telangana","Rajanna Sircilla","Urad","Kharif","817.00","818.00","1000.00"
"Telangana","Rajanna Sircilla","Urad","Rabi","816.00","857.00","1500.00"
"Telangana","Rajanna Sircilla","Urad","Total","817.00","828.00","1200.00"
"Telangana","Rajanna Sircilla","Moong","Kharif","608.00","638.00","627.00"
"Telangana","Rajanna Sircilla","Moong","Rabi","904.00","834.00","945.00"
"Telangana","Rajanna Sircilla","Moong","Total","665.00","701.00","755.00"
"Telangana","Rajanna Sircilla","Other Pulses","Kharif","179.00","1000.00","1000.00"
"Telangana","Rajanna Sircilla","Other Pulses","Rabi","2133.00","1400.00","1167.00"
"Telangana","Rajanna Sircilla","Other Pulses","Total","860.00","1057.00","1143.00"
"Telangana","Rajanna Sircilla","Total Pulses","Total","864.00","926.00","899.00"
"Telangana","Rajanna Sircilla","Total Food Grains","Kharif","3542.00","2985.00","3647.00"
"Telangana","Rajanna Sircilla","Total Food Grains","Rabi","4020.00","3212.00","3537.00"
"Telangana","Rajanna Sircilla","Total Food Grains","Total","3819.00","3094.00","3598.00"
"Telangana","Ranga Reddy","Rice","Kharif","2630.00","2486.00","3091.00"
"Telangana","Ranga Reddy","Rice","Rabi","3087.00","3117.00","1923.00"
"Telangana","Ranga Reddy","Rice","Total","2826.00","2787.00","2709.00"
"Telangana","Ranga Reddy","Wheat","Kharif","","1000.00",""
"Telangana","Ranga Reddy","Wheat","Rabi","1258.00","1395.00","1889.00"
"Telangana","Ranga Reddy","Wheat","Total","1258.00","1385.00","1889.00"
"Telangana","Ranga Reddy","Maize","Kharif","3143.00","2157.00","713.00"
"Telangana","Ranga Reddy","Maize","Rabi","2719.00","4238.00","3268.00"
"Telangana","Ranga Reddy","Maize","Total","3132.00","2238.00","762.00"
"Telangana","Ranga Reddy","Jowar","Kharif","1320.00","1083.00","710.00"
"Telangana","Ranga Reddy","Jowar","Rabi","1189.00","1351.00","1653.00"
"Telangana","Ranga Reddy","Jowar","Total","1314.00","1101.00","776.00"
"Telangana","Ranga Reddy","Bajra","Kharif","868.00","1061.00","491.00"
"Telangana","Ranga Reddy","Bajra","Rabi","1000.00","",""
"Telangana","Ranga Reddy","Bajra","Total","871.00","1061.00","482.00"
"Telangana","Ranga Reddy","Ragi","Kharif","1079.00","1133.00","955.00"
"Telangana","Ranga Reddy","Ragi","Rabi","1000.00","",""
"Telangana","Ranga Reddy","Ragi","Total","1078.00","1133.00","955.00"
"Telangana","Ranga Reddy","Shree Anna /Nutri Cereals","Kharif","1309.00","1083.00","709.00"
"Telangana","Ranga Reddy","Shree Anna /Nutri Cereals","Rabi","1187.00","1351.00","1647.00"
"Telangana","Ranga Reddy","Shree Anna /Nutri Cereals","Total","1304.00","1101.00","774.00"
"Telangana","Ranga Reddy","Nutri/Coarse Cereals","Kharif","2962.00","2046.00","713.00"
"Telangana","Ranga Reddy","Nutri/Coarse Cereals","Rabi","2461.00","3747.00","2859.00"
"Telangana","Ranga Reddy","Nutri/Coarse Cereals","Total","2949.00","2118.00","763.00"
"Telangana","Ranga Reddy","Cereals","Kharif","2920.00","2130.00","1203.00"
"Telangana","Ranga Reddy","Cereals","Rabi","2948.00","3219.00","2071.00"
"Telangana","Ranga Reddy","Cereals","Total","2923.00","2319.00","1296.00"
"Telangana","Ranga Reddy","Tur","Kharif","677.00","694.00","333.00"
"Telangana","Ranga Reddy","Tur","Total","677.00","694.00","333.00"
"Telangana","Ranga Reddy","Gram","Kharif","","1000.00",""
"Telangana","Ranga Reddy","Gram","Rabi","1477.00","1403.00","1138.00"
"Telangana","Ranga Reddy","Gram","Total","1477.00","1403.00","1138.00"
"Telangana","Ranga Reddy","Urad","Kharif","843.00","826.00","889.00"
"Telangana","Ranga Reddy","Urad","Total","843.00","826.00","889.00"
"Telangana","Ranga Reddy","Moong","Kharif","693.00","638.00","626.00"
"Telangana","Ranga Reddy","Moong","Rabi","1000.00","750.00",""
"Telangana","Ranga Reddy","Moong","Total","695.00","640.00","626.00"
"Telangana","Ranga Reddy","Other Pulses","Kharif","386.00","","644.00"
"Telangana","Ranga Reddy","Other Pulses","Rabi","382.00","","630.00"
"Telangana","Ranga Reddy","Other Pulses","Total","383.00","","636.00"
"Telangana","Ranga Reddy","Total Pulses","Total","870.00","870.00","574.00"
"Telangana","Ranga Reddy","Total Food Grains","Kharif","2709.00","1995.00","1137.00"
"Telangana","Ranga Reddy","Total Food Grains","Rabi","2599.00","2914.00","1857.00"
"Telangana","Ranga Reddy","Total Food Grains","Total","2695.00","2165.00","1227.00"
"Telangana","Sangareddy","Rice","Kharif","3062.00","3165.00","3030.00"
"Telangana","Sangareddy","Rice","Rabi","4650.00","4446.00","2733.00"
"Telangana","Sangareddy","Rice","Total","3957.00","3761.00","2956.00"
"Telangana","Sangareddy","Wheat","Rabi","1106.00","1036.00","765.00"
"Telangana","Sangareddy","Wheat","Total","1106.00","1036.00","765.00"
"Telangana","Sangareddy","Maize","Kharif","2518.00","3549.00","3152.00"
"Telangana","Sangareddy","Maize","Rabi","4143.00","4032.00","2794.00"
"Telangana","Sangareddy","Maize","Total","2666.00","3610.00","3130.00"
"Telangana","Sangareddy","Jowar","Kharif","710.00","916.00","684.00"
"Telangana","Sangareddy","Jowar","Rabi","1200.00","1380.00","968.00"
"Telangana","Sangareddy","Jowar","Total","881.00","1096.00","795.00"
"Telangana","Sangareddy","Bajra","Kharif","871.00","1061.00","496.00"
"Telangana","Sangareddy","Bajra","Rabi","","1000.00",""
"Telangana","Sangareddy","Bajra","Total","871.00","1061.00","496.00"
"Telangana","Sangareddy","Ragi","Rabi","","","1000.00"
"Telangana","Sangareddy","Ragi","Total","","","1000.00"
"Telangana","Sangareddy","Small Millets","Rabi","","","1000.00"
"Telangana","Sangareddy","Small Millets","Total","","","1000.00"
"Telangana","Sangareddy","Shree Anna /Nutri Cereals","Kharif","715.00","919.00","679.00"
"Telangana","Sangareddy","Shree Anna /Nutri Cereals","Rabi","1200.00","1380.00","968.00"
"Telangana","Sangareddy","Shree Anna /Nutri Cereals","Total","881.00","1095.00","790.00"
"Telangana","Sangareddy","Nutri/Coarse Cereals","Kharif","2000.00","2811.00","2550.00"
"Telangana","Sangareddy","Nutri/Coarse Cereals","Rabi","2153.00","2377.00","1421.00"
"Telangana","Sangareddy","Nutri/Coarse Cereals","Total","2028.00","2717.00","2361.00"
"Telangana","Sangareddy","Cereals","Kharif","2305.00","2998.00","2793.00"
"Telangana","Sangareddy","Cereals","Rabi","3797.00","3921.00","2209.00"
"Telangana","Sangareddy","Cereals","Total","2833.00","3345.00","2668.00"
"Telangana","Sangareddy","Tur","Kharif","673.00","854.00","448.00"
"Telangana","Sangareddy","Tur","Total","673.00","854.00","448.00"
"Telangana","Sangareddy","Gram","Rabi","1421.00","1366.00","1268.00"
"Telangana","Sangareddy","Gram","Total","1421.00","1366.00","1268.00"
"Telangana","Sangareddy","Urad","Kharif","747.00","775.00","668.00"
"Telangana","Sangareddy","Urad","Total","747.00","775.00","668.00"
"Telangana","Sangareddy","Moong","Kharif","678.00","795.00","744.00"
"Telangana","Sangareddy","Moong","Total","678.00","795.00","744.00"
"Telangana","Sangareddy","Other Pulses","Kharif","389.00","",""
"Telangana","Sangareddy","Other Pulses","Rabi","429.00","",""
"Telangana","Sangareddy","Other Pulses","Total","400.00","",""
"Telangana","Sangareddy","Total Pulses","Total","792.00","889.00","675.00"
"Telangana","Sangareddy","Total Food Grains","Kharif","1324.00","1806.00","1564.00"
"Telangana","Sangareddy","Total Food Grains","Rabi","3058.00","3339.00","1811.00"
"Telangana","Sangareddy","Total Food Grains","Total","1736.00","2207.00","1607.00"
"Telangana","Siddipet","Rice","Kharif","3064.00","3281.00","3302.00"
"Telangana","Siddipet","Rice","Rabi","3874.00","3744.00","2390.00"
"Telangana","Siddipet","Rice","Total","3616.00","3544.00","2885.00"
"Telangana","Siddipet","Wheat","Rabi","1125.00","1429.00","1833.00"
"Telangana","Siddipet","Wheat","Total","1125.00","1429.00","1833.00"
"Telangana","Siddipet","Maize","Kharif","2518.00","2883.00","2591.00"
"Telangana","Siddipet","Maize","Rabi","4515.00","6240.00","4372.00"
"Telangana","Siddipet","Maize","Total","2750.00","3304.00","2776.00"
"Telangana","Siddipet","Jowar","Kharif","709.00","938.00","923.00"
"Telangana","Siddipet","Jowar","Total","709.00","938.00","923.00"
"Telangana","Siddipet","Shree Anna /Nutri Cereals","Kharif","709.00","938.00","923.00"
"Telangana","Siddipet","Shree Anna /Nutri Cereals","Total","709.00","938.00","923.00"
"Telangana","Siddipet","Nutri/Coarse Cereals","Kharif","2515.00","2883.00","2591.00"
"Telangana","Siddipet","Nutri/Coarse Cereals","Rabi","4515.00","6240.00","4372.00"
"Telangana","Siddipet","Nutri/Coarse Cereals","Total","2748.00","3304.00","2776.00"
"Telangana","Siddipet","Cereals","Kharif","2616.00","3016.00","2844.00"
"Telangana","Siddipet","Cereals","Rabi","4012.00","4188.00","2786.00"
"Telangana","Siddipet","Cereals","Total","3080.00","3425.00","2828.00"
"Telangana","Siddipet","Tur","Kharif","673.00","598.00","712.00"
"Telangana","Siddipet","Tur","Total","673.00","598.00","712.00"
"Telangana","Siddipet","Gram","Rabi","1423.00","1315.00","2257.00"
"Telangana","Siddipet","Gram","Total","1423.00","1315.00","2257.00"
"Telangana","Siddipet","Urad","Kharif","750.00","824.00","833.00"
"Telangana","Siddipet","Urad","Rabi","759.00","900.00","1455.00"
"Telangana","Siddipet","Urad","Total","753.00","852.00","1235.00"
"Telangana","Siddipet","Moong","Kharif","678.00","638.00","631.00"
"Telangana","Siddipet","Moong","Rabi","906.00","828.00","944.00"
"Telangana","Siddipet","Moong","Total","696.00","656.00","700.00"
"Telangana","Siddipet","Other Pulses","Kharif","746.00","1544.00","1228.00"
"Telangana","Siddipet","Other Pulses","Rabi","1044.00","1121.00","1043.00"
"Telangana","Siddipet","Other Pulses","Total","938.00","1329.00","1124.00"
"Telangana","Siddipet","Total Pulses","Total","925.00","888.00","1063.00"
"Telangana","Siddipet","Total Food Grains","Kharif","2467.00","2863.00","2699.00"
"Telangana","Siddipet","Total Food Grains","Rabi","3784.00","3983.00","2738.00"
"Telangana","Siddipet","Total Food Grains","Total","2908.00","3255.00","2710.00"
"Telangana","Suryapet","Rice","Kharif","3369.00","3423.00","3313.00"
"Telangana","Suryapet","Rice","Rabi","3688.00","3741.00","3603.00"
"Telangana","Suryapet","Rice","Total","3535.00","3603.00","3449.00"
"Telangana","Suryapet","Maize","Kharif","1878.00","3467.00","3118.00"
"Telangana","Suryapet","Maize","Rabi","6806.00","6902.00","6500.00"
"Telangana","Suryapet","Maize","Total","5651.00","6339.00","5824.00"
"Telangana","Suryapet","Jowar","Rabi","1190.00","1351.00","1654.00"
"Telangana","Suryapet","Jowar","Total","1190.00","1351.00","1654.00"
"Telangana","Suryapet","Small Millets","Rabi","","","1000.00"
"Telangana","Suryapet","Small Millets","Total","","","1000.00"
"Telangana","Suryapet","Shree Anna /Nutri Cereals","Rabi","1190.00","1351.00","1652.00"
"Telangana","Suryapet","Shree Anna /Nutri Cereals","Total","1190.00","1351.00","1652.00"
"Telangana","Suryapet","Nutri/Coarse Cereals","Kharif","1878.00","3467.00","3118.00"
"Telangana","Suryapet","Nutri/Coarse Cereals","Rabi","2474.00","2966.00","2474.00"
"Telangana","Suryapet","Nutri/Coarse Cereals","Total","2435.00","2993.00","2500.00"
"Telangana","Suryapet","Cereals","Kharif","3368.00","3423.00","3313.00"
"Telangana","Suryapet","Cereals","Rabi","3678.00","3736.00","3598.00"
"Telangana","Suryapet","Cereals","Total","3530.00","3601.00","3447.00"
"Telangana","Suryapet","Tur","Kharif","664.00","772.00","570.00"
"Telangana","Suryapet","Tur","Rabi","660.00","",""
"Telangana","Suryapet","Tur","Total","664.00","772.00","570.00"
"Telangana","Suryapet","Gram","Rabi","1295.00","1515.00","1578.00"
"Telangana","Suryapet","Gram","Total","1295.00","1515.00","1578.00"
"Telangana","Suryapet","Urad","Kharif","","","1000.00"
"Telangana","Suryapet","Urad","Rabi","817.00","878.00","1477.00"
"Telangana","Suryapet","Urad","Total","817.00","878.00","1464.00"
"Telangana","Suryapet","Moong","Kharif","411.00","513.00","452.00"
"Telangana","Suryapet","Moong","Rabi","903.00","","1000.00"
"Telangana","Suryapet","Moong","Total","412.00","513.00","452.00"
"Telangana","Suryapet","Other Pulses","Rabi","284.00","663.00","622.00"
"Telangana","Suryapet","Other Pulses","Total","284.00","663.00","622.00"
"Telangana","Suryapet","Total Pulses","Total","517.00","614.00","518.00"
"Telangana","Suryapet","Total Food Grains","Kharif","2299.00","2597.00","2877.00"
"Telangana","Suryapet","Total Food Grains","Rabi","3617.00","3711.00","3567.00"
"Telangana","Suryapet","Total Food Grains","Total","2838.00","3134.00","3175.00"
"Telangana","Vikarabad","Rice","Kharif","2630.00","2476.00","2958.00"
"Telangana","Vikarabad","Rice","Rabi","2648.00","3302.00","2845.00"
"Telangana","Vikarabad","Rice","Total","2637.00","2927.00","2921.00"
"Telangana","Vikarabad","Wheat","Rabi","1252.00","1385.00","1880.00"
"Telangana","Vikarabad","Wheat","Total","1252.00","1385.00","1880.00"
"Telangana","Vikarabad","Maize","Kharif","3143.00","3174.00","3247.00"
"Telangana","Vikarabad","Maize","Rabi","6805.00","6901.00","6501.00"
"Telangana","Vikarabad","Maize","Total","3231.00","3249.00","3295.00"
"Telangana","Vikarabad","Jowar","Kharif","1320.00","782.00","1141.00"
"Telangana","Vikarabad","Jowar","Rabi","902.00","916.00","1180.00"
"Telangana","Vikarabad","Jowar","Total","1185.00","826.00","1155.00"
"Telangana","Vikarabad","Bajra","Kharif","857.00","1000.00","500.00"
"Telangana","Vikarabad","Bajra","Total","857.00","1000.00","500.00"
"Telangana","Vikarabad","Ragi","Kharif","1071.00","1140.00","979.00"
"Telangana","Vikarabad","Ragi","Rabi","1078.00","1148.00","984.00"
"Telangana","Vikarabad","Ragi","Total","1076.00","1143.00","981.00"
"Telangana","Vikarabad","Shree Anna /Nutri Cereals","Kharif","1318.00","787.00","1134.00"
"Telangana","Vikarabad","Shree Anna /Nutri Cereals","Rabi","906.00","919.00","1171.00"
"Telangana","Vikarabad","Shree Anna /Nutri Cereals","Total","1184.00","830.00","1147.00"
"Telangana","Vikarabad","Nutri/Coarse Cereals","Kharif","2938.00","2878.00","3062.00"
"Telangana","Vikarabad","Nutri/Coarse Cereals","Rabi","2601.00","2282.00","2345.00"
"Telangana","Vikarabad","Nutri/Coarse Cereals","Total","2914.00","2835.00","3020.00"
"Telangana","Vikarabad","Cereals","Kharif","2869.00","2791.00","3034.00"
"Telangana","Vikarabad","Cereals","Rabi","2618.00","3094.00","2703.00"
"Telangana","Vikarabad","Cereals","Total","2824.00","2865.00","2984.00"
"Telangana","Vikarabad","Tur","Kharif","677.00","754.00","605.00"
"Telangana","Vikarabad","Tur","Rabi","676.00","750.00","619.00"
"Telangana","Vikarabad","Tur","Total","677.00","754.00","605.00"
"Telangana","Vikarabad","Gram","Rabi","1576.00","1440.00","1611.00"
"Telangana","Vikarabad","Gram","Total","1576.00","1440.00","1611.00"
"Telangana","Vikarabad","Urad","Kharif","840.00","762.00","950.00"
"Telangana","Vikarabad","Urad","Total","840.00","762.00","950.00"
"Telangana","Vikarabad","Moong","Kharif","693.00","548.00","869.00"
"Telangana","Vikarabad","Moong","Total","693.00","548.00","869.00"
"Telangana","Vikarabad","Other Pulses","Kharif","603.00","750.00","607.00"
"Telangana","Vikarabad","Other Pulses","Rabi","1129.00","1295.00","1123.00"
"Telangana","Vikarabad","Other Pulses","Total","701.00","802.00","658.00"
"Telangana","Vikarabad","Total Pulses","Total","733.00","761.00","696.00"
"Telangana","Vikarabad","Total Food Grains","Kharif","1583.00","1447.00","1523.00"
"Telangana","Vikarabad","Total Food Grains","Rabi","2334.00","2755.00","2389.00"
"Telangana","Vikarabad","Total Food Grains","Total","1664.00","1609.00","1595.00"
"Telangana","Wanaparthy","Rice","Kharif","2796.00","2021.00","2995.00"
"Telangana","Wanaparthy","Rice","Rabi","2878.00","2817.00","2818.00"
"Telangana","Wanaparthy","Rice","Total","2821.00","2332.00","2937.00"
"Telangana","Wanaparthy","Maize","Kharif","1091.00","3171.00","2954.00"
"Telangana","Wanaparthy","Maize","Rabi","6806.00","6899.00","6500.00"
"Telangana","Wanaparthy","Maize","Total","1162.00","3199.00","2958.00"
"Telangana","Wanaparthy","Jowar","Kharif","795.00","1090.00","1068.00"
"Telangana","Wanaparthy","Jowar","Rabi","1189.00","1350.00","1658.00"
"Telangana","Wanaparthy","Jowar","Total","815.00","1097.00","1090.00"
"Telangana","Wanaparthy","Bajra","Kharif","","1000.00",""
"Telangana","Wanaparthy","Bajra","Total","","1000.00",""
"Telangana","Wanaparthy","Ragi","Kharif","1167.00","1151.00","981.00"
"Telangana","Wanaparthy","Ragi","Rabi","","1000.00","1000.00"
"Telangana","Wanaparthy","Ragi","Total","1167.00","1149.00","983.00"
"Telangana","Wanaparthy","Small Millets","Kharif","955.00","",""
"Telangana","Wanaparthy","Small Millets","Total","955.00","",""
"Telangana","Wanaparthy","Shree Anna /Nutri Cereals","Kharif","807.00","1092.00","1066.00"
"Telangana","Wanaparthy","Shree Anna /Nutri Cereals","Rabi","1189.00","1344.00","1627.00"
"Telangana","Wanaparthy","Shree Anna /Nutri Cereals","Total","826.00","1099.00","1087.00"
"Telangana","Wanaparthy","Nutri/Coarse Cereals","Kharif","1055.00","2925.00","2618.00"
"Telangana","Wanaparthy","Nutri/Coarse Cereals","Rabi","4710.00","5196.00","2151.00"
"Telangana","Wanaparthy","Nutri/Coarse Cereals","Total","1119.00","2947.00","2614.00"
"Telangana","Wanaparthy","Cereals","Kharif","2000.00","2361.00","2909.00"
"Telangana","Wanaparthy","Cereals","Rabi","2937.00","2839.00","2815.00"
"Telangana","Wanaparthy","Cereals","Total","2187.00","2498.00","2883.00"
"Telangana","Wanaparthy","Tur","Kharif","546.00","764.00","627.00"
"Telangana","Wanaparthy","Tur","Rabi","553.00","",""
"Telangana","Wanaparthy","Tur","Total","546.00","764.00","627.00"
"Telangana","Wanaparthy","Gram","Rabi","1299.00","2132.00","2140.00"
"Telangana","Wanaparthy","Gram","Total","1299.00","2132.00","2140.00"
"Telangana","Wanaparthy","Urad","Kharif","817.00","807.00","847.00"
"Telangana","Wanaparthy","Urad","Rabi","817.00","879.00","2055.00"
"Telangana","Wanaparthy","Urad","Total","817.00","864.00","1964.00"
"Telangana","Wanaparthy","Moong","Kharif","641.00","639.00","630.00"
"Telangana","Wanaparthy","Moong","Rabi","904.00","830.00","949.00"
"Telangana","Wanaparthy","Moong","Total","669.00","682.00","736.00"
"Telangana","Wanaparthy","Other Pulses","Kharif","495.00","602.00","1000.00"
"Telangana","Wanaparthy","Other Pulses","Rabi","676.00","833.00","1071.00"
"Telangana","Wanaparthy","Other Pulses","Total","576.00","661.00","1043.00"
"Telangana","Wanaparthy","Total Pulses","Total","701.00","967.00","1112.00"
"Telangana","Wanaparthy","Total Food Grains","Kharif","1692.00","2006.00","2427.00"
"Telangana","Wanaparthy","Total Food Grains","Rabi","2428.00","2584.00","2621.00"
"Telangana","Wanaparthy","Total Food Grains","Total","1849.00","2169.00","2482.00"
"Telangana","Warangal","Rice","Kharif","3436.00","2476.00","3343.00"
"Telangana","Warangal","Rice","Rabi","3980.00","3234.00","3448.00"
"Telangana","Warangal","Rice","Total","3689.00","2727.00","3374.00"
"Telangana","Warangal","Maize","Kharif","4250.00","6967.00","6422.00"
"Telangana","Warangal","Maize","Rabi","10356.00","8340.00","8787.00"
"Telangana","Warangal","Maize","Total","6999.00","7716.00","7568.00"
"Telangana","Warangal","Jowar","Kharif","","","1000.00"
"Telangana","Warangal","Jowar","Rabi","1197.00","1348.00","1655.00"
"Telangana","Warangal","Jowar","Total","1197.00","1348.00","1644.00"
"Telangana","Warangal","Bajra","Rabi","","",""
"Telangana","Warangal","Bajra","Total","","",""
"Telangana","Warangal","Shree Anna /Nutri Cereals","Kharif","","","1000.00"
"Telangana","Warangal","Shree Anna /Nutri Cereals","Rabi","1197.00","1348.00","1641.00"
"Telangana","Warangal","Shree Anna /Nutri Cereals","Total","1197.00","1348.00","1630.00"
"Telangana","Warangal","Nutri/Coarse Cereals","Kharif","4250.00","6967.00","6421.00"
"Telangana","Warangal","Nutri/Coarse Cereals","Rabi","10320.00","8306.00","8736.00"
"Telangana","Warangal","Nutri/Coarse Cereals","Total","6989.00","7699.00","7547.00"
"Telangana","Warangal","Cereals","Kharif","3765.00","3843.00","4306.00"
"Telangana","Warangal","Cereals","Rabi","6449.00","5851.00","6125.00"
"Telangana","Warangal","Cereals","Total","5000.00","4679.00","4978.00"
"Telangana","Warangal","Tur","Kharif","556.00","798.00","647.00"
"Telangana","Warangal","Tur","Rabi","552.00","813.00","633.00"
"Telangana","Warangal","Tur","Total","556.00","798.00","647.00"
"Telangana","Warangal","Gram","Rabi","1301.00","1516.00","1569.00"
