"State","District","Crop","Season","Yield-2019-20","Yield-2020-21","Yield-2021-22"
"Assam","West Karbi Anglong","Total Food Grains","Kharif","","1543.00","1940.00"
"Assam","West Karbi Anglong","Total Food Grains","Rabi","","2187.00","1972.00"
"Assam","West Karbi Anglong","Total Food Grains","Summer","","2820.00","2260.00"
"Assam","West Karbi Anglong","Total Food Grains","Total","","2130.00","1979.00"
"Bihar","Araria","Rice","Rabi","2199.00","1937.00","1864.00"
"Bihar","Araria","Rice","Summer","2317.00","2426.00","2636.00"
"Bihar","Araria","Rice","Total","2225.00","2031.00","2013.00"
"Bihar","Araria","Wheat","Rabi","2698.00","2833.00","2985.00"
"Bihar","Araria","Wheat","Total","2698.00","2833.00","2985.00"
"Bihar","Araria","Maize","Rabi","9242.00","9740.00","8751.00"
"Bihar","Araria","Maize","Summer","3495.00","7286.00","3913.00"
"Bihar","Araria","Maize","Total","7097.00","9419.00","8361.00"
"Bihar","Araria","Nutri/Coarse Cereals","Rabi","9242.00","9740.00","8751.00"
"Bihar","Araria","Nutri/Coarse Cereals","Summer","3495.00","7286.00","3913.00"
"Bihar","Araria","Nutri/Coarse Cereals","Total","7097.00","9419.00","8361.00"
"Bihar","Araria","Cereals","Rabi","5144.00","5188.00","4812.00"
"Bihar","Araria","Cereals","Summer","3128.00","4269.00","2970.00"
"Bihar","Araria","Cereals","Total","4621.00","5064.00","4596.00"
"Bihar","Araria","Moong","Summer","425.00","731.00","240.00"
"Bihar","Araria","Moong","Total","425.00","731.00","240.00"
"Bihar","Araria","Lentil","Rabi","833.00","750.00","667.00"
"Bihar","Araria","Lentil","Total","833.00","750.00","667.00"
"Bihar","Araria","Total Pulses","Total","426.00","731.00","240.00"
"Bihar","Araria","Total Food Grains","Rabi","5144.00","5188.00","4812.00"
"Bihar","Araria","Total Food Grains","Summer","2726.00","3002.00","1884.00"
"Bihar","Araria","Total Food Grains","Total","4440.00","4760.00","4282.00"
"Bihar","Arwal","Rice","Rabi","3701.00","3384.00","3821.00"
"Bihar","Arwal","Rice","Total","3701.00","3384.00","3821.00"
"Bihar","Arwal","Wheat","Rabi","2264.00","2389.00","2775.00"
"Bihar","Arwal","Wheat","Total","2264.00","2389.00","2775.00"
"Bihar","Arwal","Maize","Kharif","2519.00","1579.00","1529.00"
"Bihar","Arwal","Maize","Rabi","2467.00","2619.00","3368.00"
"Bihar","Arwal","Maize","Summer","3967.00","5179.00","4533.00"
"Bihar","Arwal","Maize","Total","2741.00","3382.00","3424.00"
"Bihar","Arwal","Barley","Rabi","1288.00","1328.00","1554.00"
"Bihar","Arwal","Barley","Total","1288.00","1328.00","1554.00"
"Bihar","Arwal","Ragi","Kharif","800.00","1000.00","1000.00"
"Bihar","Arwal","Ragi","Total","800.00","1000.00","1000.00"
"Bihar","Arwal","Shree Anna /Nutri Cereals","Kharif","800.00","1000.00","1000.00"
"Bihar","Arwal","Shree Anna /Nutri Cereals","Total","800.00","1000.00","1000.00"
"Bihar","Arwal","Nutri/Coarse Cereals","Kharif","2373.00","1458.00","1450.00"
"Bihar","Arwal","Nutri/Coarse Cereals","Rabi","1816.00","1659.00","2013.00"
"Bihar","Arwal","Nutri/Coarse Cereals","Summer","3967.00","5179.00","4533.00"
"Bihar","Arwal","Nutri/Coarse Cereals","Total","2152.00","2358.00","2528.00"
"Bihar","Arwal","Cereals","Kharif","2373.00","1458.00","1450.00"
"Bihar","Arwal","Cereals","Rabi","2993.00","3040.00","3457.00"
"Bihar","Arwal","Cereals","Summer","3967.00","5179.00","4533.00"
"Bihar","Arwal","Cereals","Total","2993.00","3040.00","3457.00"
"Bihar","Arwal","Tur","Kharif","1297.00","1393.00","1742.00"
"Bihar","Arwal","Tur","Total","1297.00","1393.00","1742.00"
"Bihar","Arwal","Gram","Rabi","611.00","1135.00","1085.00"
"Bihar","Arwal","Gram","Total","611.00","1135.00","1085.00"
"Bihar","Arwal","Urad","Kharif","889.00","857.00","833.00"
"Bihar","Arwal","Urad","Total","889.00","857.00","833.00"
"Bihar","Arwal","Moong","Kharif","670.00","706.00","846.00"
"Bihar","Arwal","Moong","Summer","1022.00","302.00","776.00"
"Bihar","Arwal","Moong","Total","837.00","369.00","786.00"
"Bihar","Arwal","Lentil","Rabi","594.00","1024.00","972.00"
"Bihar","Arwal","Lentil","Total","594.00","1024.00","972.00"
"Bihar","Arwal","Other Pulses","Kharif","933.00","1000.00","900.00"
"Bihar","Arwal","Other Pulses","Rabi","809.00","902.00","1130.00"
"Bihar","Arwal","Other Pulses","Total","821.00","903.00","1124.00"
"Bihar","Arwal","Total Pulses","Total","631.00","1019.00","1018.00"
"Bihar","Arwal","Total Food Grains","Kharif","1208.00","1147.00","1283.00"
"Bihar","Arwal","Total Food Grains","Rabi","2660.00","2817.00","3184.00"
"Bihar","Arwal","Total Food Grains","Summer","1758.00","1500.00","1757.00"
"Bihar","Arwal","Total Food Grains","Total","2647.00","2807.00","3172.00"
"Bihar","Aurangabad","Rice","Rabi","3272.00","3803.00","3838.00"
"Bihar","Aurangabad","Rice","Total","3272.00","3803.00","3838.00"
"Bihar","Aurangabad","Wheat","Rabi","2115.00","2273.00","2607.00"
"Bihar","Aurangabad","Wheat","Total","2115.00","2273.00","2607.00"
"Bihar","Aurangabad","Maize","Kharif","2730.00","2167.00","3188.00"
"Bihar","Aurangabad","Maize","Total","2730.00","2167.00","3188.00"
"Bihar","Aurangabad","Barley","Rabi","981.00","1400.00","1707.00"
"Bihar","Aurangabad","Barley","Total","981.00","1400.00","1707.00"
"Bihar","Aurangabad","Nutri/Coarse Cereals","Kharif","2730.00","2167.00","3188.00"
"Bihar","Aurangabad","Nutri/Coarse Cereals","Rabi","981.00","1400.00","1707.00"
"Bihar","Aurangabad","Nutri/Coarse Cereals","Total","1094.00","1425.00","1769.00"
"Bihar","Aurangabad","Cereals","Kharif","2730.00","2167.00","3188.00"
"Bihar","Aurangabad","Cereals","Rabi","2876.00","3249.00","3399.00"
"Bihar","Aurangabad","Cereals","Total","2876.00","3249.00","3399.00"
"Bihar","Aurangabad","Tur","Kharif","1229.00","1145.00","1202.00"
"Bihar","Aurangabad","Tur","Total","1229.00","1145.00","1202.00"
"Bihar","Aurangabad","Gram","Rabi","524.00","612.00","900.00"
"Bihar","Aurangabad","Gram","Total","524.00","612.00","900.00"
"Bihar","Aurangabad","Urad","Kharif","800.00","",""
"Bihar","Aurangabad","Urad","Total","800.00","",""
"Bihar","Aurangabad","Moong","Kharif","1263.00","867.00","714.00"
"Bihar","Aurangabad","Moong","Summer","1025.00","308.00","788.00"
"Bihar","Aurangabad","Moong","Total","1102.00","463.00","775.00"
"Bihar","Aurangabad","Lentil","Rabi","330.00","464.00","647.00"
"Bihar","Aurangabad","Lentil","Total","330.00","464.00","647.00"
"Bihar","Aurangabad","Other Pulses","Rabi","746.00","731.00","782.00"
"Bihar","Aurangabad","Other Pulses","Total","746.00","731.00","782.00"
"Bihar","Aurangabad","Total Pulses","Total","468.00","563.00","735.00"
"Bihar","Aurangabad","Total Food Grains","Kharif","1288.00","1174.00","1256.00"
"Bihar","Aurangabad","Total Food Grains","Rabi","2534.00","2908.00","3073.00"
"Bihar","Aurangabad","Total Food Grains","Summer","1025.00","308.00","788.00"
"Bihar","Aurangabad","Total Food Grains","Total","2530.00","2905.00","3070.00"
"Bihar","Banka","Rice","Rabi","2161.00","2783.00","2375.00"
"Bihar","Banka","Rice","Total","2161.00","2783.00","2375.00"
"Bihar","Banka","Wheat","Rabi","2219.00","2497.00","2472.00"
"Bihar","Banka","Wheat","Total","2219.00","2497.00","2472.00"
"Bihar","Banka","Maize","Kharif","2669.00","3155.00","2169.00"
"Bihar","Banka","Maize","Rabi","4607.00","3591.00","3906.00"
"Bihar","Banka","Maize","Summer","5047.00","6168.00","5232.00"
"Bihar","Banka","Maize","Total","4077.00","4736.00","4242.00"
"Bihar","Banka","Barley","Rabi","1159.00","1860.00","860.00"
"Bihar","Banka","Barley","Total","1159.00","1860.00","860.00"
"Bihar","Banka","Nutri/Coarse Cereals","Kharif","2669.00","3155.00","2169.00"
"Bihar","Banka","Nutri/Coarse Cereals","Rabi","4232.00","3441.00","3654.00"
"Bihar","Banka","Nutri/Coarse Cereals","Summer","5047.00","6168.00","5232.00"
"Bihar","Banka","Nutri/Coarse Cereals","Total","3983.00","4634.00","4131.00"
"Bihar","Banka","Cereals","Kharif","2669.00","3155.00","2169.00"
"Bihar","Banka","Cereals","Rabi","2189.00","2742.00","2404.00"
"Bihar","Banka","Cereals","Summer","5047.00","6168.00","5232.00"
"Bihar","Banka","Cereals","Total","2221.00","2784.00","2436.00"
"Bihar","Banka","Tur","Kharif","2043.00","1415.00","1346.00"
"Bihar","Banka","Tur","Total","2043.00","1415.00","1346.00"
"Bihar","Banka","Gram","Rabi","770.00","718.00","736.00"
"Bihar","Banka","Gram","Total","770.00","718.00","736.00"
"Bihar","Banka","Moong","Kharif","671.00","708.00","636.00"
"Bihar","Banka","Moong","Summer","666.00","900.00","695.00"
"Bihar","Banka","Moong","Total","668.00","833.00","677.00"
"Bihar","Banka","Lentil","Rabi","822.00","655.00","649.00"
"Bihar","Banka","Lentil","Total","822.00","655.00","649.00"
"Bihar","Banka","Other Pulses","Kharif","938.00","936.00","931.00"
"Bihar","Banka","Other Pulses","Rabi","786.00","767.00","853.00"
"Bihar","Banka","Other Pulses","Total","915.00","859.00","895.00"
"Bihar","Banka","Total Pulses","Total","892.00","826.00","775.00"
"Bihar","Banka","Total Food Grains","Kharif","1654.00","1445.00","1265.00"
"Bihar","Banka","Total Food Grains","Rabi","2146.00","2679.00","2353.00"
"Bihar","Banka","Total Food Grains","Summer","2558.00","3401.00","2844.00"
"Bihar","Banka","Total Food Grains","Total","2141.00","2674.00","2346.00"
"Bihar","Begusarai","Rice","Kharif","1351.00","1581.00",""
"Bihar","Begusarai","Rice","Rabi","2127.00","2460.00","2393.00"
"Bihar","Begusarai","Rice","Total","2108.00","2453.00","2393.00"
"Bihar","Begusarai","Wheat","Rabi","3742.00","3641.00","3686.00"
"Bihar","Begusarai","Wheat","Total","3742.00","3641.00","3686.00"
"Bihar","Begusarai","Maize","Kharif","1408.00","1244.00","1384.00"
"Bihar","Begusarai","Maize","Rabi","7928.00","7110.00","6754.00"
"Bihar","Begusarai","Maize","Summer","3541.00","5358.00","3890.00"
"Bihar","Begusarai","Maize","Total","4548.00","4005.00","3897.00"
"Bihar","Begusarai","Jowar","Kharif","","","1070.00"
"Bihar","Begusarai","Jowar","Total","","","1070.00"
"Bihar","Begusarai","Ragi","Kharif","1000.00","1000.00",""
"Bihar","Begusarai","Ragi","Total","1000.00","1000.00",""
"Bihar","Begusarai","Small Millets","Kharif","","","744.00"
"Bihar","Begusarai","Small Millets","Total","","","744.00"
"Bihar","Begusarai","Shree Anna /Nutri Cereals","Kharif","1000.00","1000.00","994.00"
"Bihar","Begusarai","Shree Anna /Nutri Cereals","Total","1000.00","1000.00","994.00"
"Bihar","Begusarai","Nutri/Coarse Cereals","Kharif","1408.00","1244.00","1382.00"
"Bihar","Begusarai","Nutri/Coarse Cereals","Rabi","7928.00","7110.00","6754.00"
"Bihar","Begusarai","Nutri/Coarse Cereals","Summer","3541.00","5358.00","3890.00"
"Bihar","Begusarai","Nutri/Coarse Cereals","Total","4548.00","4005.00","3890.00"
"Bihar","Begusarai","Cereals","Kharif","1408.00","1245.00","1382.00"
"Bihar","Begusarai","Cereals","Rabi","4783.00","4607.00","4434.00"
"Bihar","Begusarai","Cereals","Summer","3541.00","5358.00","3890.00"
"Bihar","Begusarai","Cereals","Total","3980.00","3747.00","3679.00"
"Bihar","Begusarai","Tur","Kharif","1454.00","1947.00","1395.00"
"Bihar","Begusarai","Tur","Total","1454.00","1947.00","1395.00"
"Bihar","Begusarai","Gram","Rabi","","","889.00"
"Bihar","Begusarai","Gram","Total","","","889.00"
"Bihar","Begusarai","Urad","Kharif","873.00","887.00","1097.00"
"Bihar","Begusarai","Urad","Total","873.00","887.00","1097.00"
"Bihar","Begusarai","Moong","Kharif","619.00","804.00","1030.00"
"Bihar","Begusarai","Moong","Summer","771.00","552.00","544.00"
"Bihar","Begusarai","Moong","Total","657.00","710.00","734.00"
"Bihar","Begusarai","Lentil","Rabi","872.00","907.00","920.00"
"Bihar","Begusarai","Lentil","Total","872.00","907.00","920.00"
"Bihar","Begusarai","Other Pulses","Kharif","877.00","878.00","691.00"
"Bihar","Begusarai","Other Pulses","Rabi","1079.00","1122.00","1094.00"
"Bihar","Begusarai","Other Pulses","Total","1057.00","1093.00","1051.00"
"Bihar","Begusarai","Total Pulses","Total","1020.00","1159.00","1038.00"
"Bihar","Begusarai","Total Food Grains","Kharif","1390.00","1248.00","1375.00"
"Bihar","Begusarai","Total Food Grains","Rabi","4713.00","4549.00","4371.00"
"Bihar","Begusarai","Total Food Grains","Summer","3298.00","4890.00","3549.00"
"Bihar","Begusarai","Total Food Grains","Total","3901.00","3688.00","3622.00"
"Bihar","Bhagalpur","Rice","Rabi","1458.00","1990.00","1986.00"
"Bihar","Bhagalpur","Rice","Total","1458.00","1990.00","1986.00"
"Bihar","Bhagalpur","Wheat","Rabi","2855.00","3210.00","3333.00"
"Bihar","Bhagalpur","Wheat","Total","2855.00","3210.00","3333.00"
"Bihar","Bhagalpur","Maize","Kharif","2640.00","3595.00","1382.00"
"Bihar","Bhagalpur","Maize","Rabi","7306.00","6124.00","7320.00"
"Bihar","Bhagalpur","Maize","Summer","5143.00","6306.00","5325.00"
"Bihar","Bhagalpur","Maize","Total","5116.00","5332.00","5291.00"
"Bihar","Bhagalpur","Barley","Rabi","1063.00","1859.00","857.00"
"Bihar","Bhagalpur","Barley","Total","1063.00","1859.00","857.00"
"Bihar","Bhagalpur","Jowar","Kharif","","1083.00","1077.00"
"Bihar","Bhagalpur","Jowar","Total","","1083.00","1077.00"
"Bihar","Bhagalpur","Bajra","Kharif","1143.00","1143.00","1154.00"
"Bihar","Bhagalpur","Bajra","Total","1143.00","1143.00","1154.00"
"Bihar","Bhagalpur","Small Millets","Kharif","754.00","754.00","763.00"
"Bihar","Bhagalpur","Small Millets","Total","754.00","754.00","763.00"
"Bihar","Bhagalpur","Shree Anna /Nutri Cereals","Kharif","780.00","798.00","810.00"
"Bihar","Bhagalpur","Shree Anna /Nutri Cereals","Total","780.00","798.00","810.00"
"Bihar","Bhagalpur","Nutri/Coarse Cereals","Kharif","2613.00","3529.00","1369.00"
"Bihar","Bhagalpur","Nutri/Coarse Cereals","Rabi","6860.00","5801.00","6835.00"
"Bihar","Bhagalpur","Nutri/Coarse Cereals","Summer","5143.00","6306.00","5325.00"
"Bihar","Bhagalpur","Nutri/Coarse Cereals","Total","4952.00","5132.00","5050.00"
"Bihar","Bhagalpur","Cereals","Kharif","2613.00","3529.00","1369.00"
"Bihar","Bhagalpur","Cereals","Rabi","3072.00","3296.00","3529.00"
"Bihar","Bhagalpur","Cereals","Summer","5143.00","6306.00","5325.00"
"Bihar","Bhagalpur","Cereals","Total","3096.00","3368.00","3369.00"
"Bihar","Bhagalpur","Tur","Kharif","1652.00","1707.00","1775.00"
"Bihar","Bhagalpur","Tur","Total","1652.00","1707.00","1775.00"
"Bihar","Bhagalpur","Gram","Rabi","691.00","1033.00","850.00"
"Bihar","Bhagalpur","Gram","Total","691.00","1033.00","850.00"
"Bihar","Bhagalpur","Urad","Kharif","900.00","896.00","912.00"
"Bihar","Bhagalpur","Urad","Total","900.00","896.00","912.00"
"Bihar","Bhagalpur","Moong","Kharif","434.00","2217.00","628.00"
"Bihar","Bhagalpur","Moong","Summer","667.00","897.00","679.00"
"Bihar","Bhagalpur","Moong","Total","445.00","2173.00","630.00"
"Bihar","Bhagalpur","Lentil","Rabi","583.00","672.00","724.00"
"Bihar","Bhagalpur","Lentil","Total","583.00","672.00","724.00"
"Bihar","Bhagalpur","Other Pulses","Kharif","938.00","936.00","931.00"
"Bihar","Bhagalpur","Other Pulses","Rabi","813.00","767.00","851.00"
"Bihar","Bhagalpur","Other Pulses","Total","871.00","852.00","893.00"
"Bihar","Bhagalpur","Total Pulses","Total","769.00","952.00","828.00"
"Bihar","Bhagalpur","Total Food Grains","Kharif","2211.00","2873.00","1228.00"
"Bihar","Bhagalpur","Total Food Grains","Rabi","2914.00","3105.00","3332.00"
"Bihar","Bhagalpur","Total Food Grains","Summer","5084.00","6215.00","5250.00"
"Bihar","Bhagalpur","Total Food Grains","Total","2889.00","3127.00","3123.00"
"Bihar","Bhojpur","Rice","Kharif","1831.00","",""
"Bihar","Bhojpur","Rice","Rabi","3164.00","3705.00","3139.00"
"Bihar","Bhojpur","Rice","Total","3164.00","3705.00","3139.00"
"Bihar","Bhojpur","Wheat","Rabi","2484.00","3134.00","2817.00"
"Bihar","Bhojpur","Wheat","Total","2484.00","3134.00","2817.00"
"Bihar","Bhojpur","Maize","Kharif","1428.00","1436.00",""
"Bihar","Bhojpur","Maize","Rabi","5000.00","4209.00","5000.00"
"Bihar","Bhojpur","Maize","Summer","4506.00","4906.00","4589.00"
"Bihar","Bhojpur","Maize","Total","1673.00","2637.00","4590.00"
"Bihar","Bhojpur","Barley","Rabi","1685.00","2151.00","2363.00"
"Bihar","Bhojpur","Barley","Total","1685.00","2151.00","2363.00"
"Bihar","Bhojpur","Jowar","Kharif","1054.00","1067.00","1066.00"
"Bihar","Bhojpur","Jowar","Total","1054.00","1067.00","1066.00"
"Bihar","Bhojpur","Bajra","Kharif","1134.00","1135.00","1140.00"
"Bihar","Bhojpur","Bajra","Total","1134.00","1135.00","1140.00"
"Bihar","Bhojpur","Small Millets","Kharif","800.00","",""
"Bihar","Bhojpur","Small Millets","Total","800.00","",""
"Bihar","Bhojpur","Shree Anna /Nutri Cereals","Kharif","1110.00","1106.00","1106.00"
"Bihar","Bhojpur","Shree Anna /Nutri Cereals","Total","1110.00","1106.00","1106.00"
"Bihar","Bhojpur","Nutri/Coarse Cereals","Kharif","1389.00","1274.00","1106.00"
"Bihar","Bhojpur","Nutri/Coarse Cereals","Rabi","1688.00","2348.00","2365.00"
"Bihar","Bhojpur","Nutri/Coarse Cereals","Summer","4506.00","4906.00","4589.00"
"Bihar","Bhojpur","Nutri/Coarse Cereals","Total","1629.00","2079.00","2119.00"
"Bihar","Bhojpur","Cereals","Kharif","1397.00","1274.00","1106.00"
"Bihar","Bhojpur","Cereals","Rabi","2823.00","3374.00","2962.00"
"Bihar","Bhojpur","Cereals","Summer","4506.00","4906.00","4589.00"
"Bihar","Bhojpur","Cereals","Total","2802.00","3356.00","2954.00"
"Bihar","Bhojpur","Tur","Kharif","1060.00","2273.00","1603.00"
"Bihar","Bhojpur","Tur","Total","1060.00","2273.00","1603.00"
"Bihar","Bhojpur","Gram","Rabi","913.00","1171.00","1534.00"
"Bihar","Bhojpur","Gram","Total","913.00","1171.00","1534.00"
"Bihar","Bhojpur","Moong","Summer","680.00","1100.00","750.00"
"Bihar","Bhojpur","Moong","Total","680.00","1100.00","750.00"
"Bihar","Bhojpur","Lentil","Rabi","567.00","966.00","1146.00"
"Bihar","Bhojpur","Lentil","Total","567.00","966.00","1146.00"
"Bihar","Bhojpur","Other Pulses","Rabi","922.00","1321.00","1116.00"
"Bihar","Bhojpur","Other Pulses","Total","922.00","1321.00","1116.00"
"Bihar","Bhojpur","Total Pulses","Total","792.00","1191.00","1278.00"
"Bihar","Bhojpur","Total Food Grains","Kharif","1387.00","1479.00","1130.00"
"Bihar","Bhojpur","Total Food Grains","Rabi","2700.00","3260.00","2887.00"
"Bihar","Bhojpur","Total Food Grains","Summer","4152.00","4836.00","4554.00"
"Bihar","Bhojpur","Total Food Grains","Total","2682.00","3241.00","2879.00"
"Bihar","Buxar","Rice","Rabi","3198.00","3243.00","3599.00"
"Bihar","Buxar","Rice","Total","3198.00","3243.00","3599.00"
"Bihar","Buxar","Wheat","Rabi","2740.00","3357.00","3592.00"
"Bihar","Buxar","Wheat","Total","2740.00","3357.00","3592.00"
"Bihar","Buxar","Maize","Kharif","1554.00","2667.00","1900.00"
"Bihar","Buxar","Maize","Summer","","","4615.00"
"Bihar","Buxar","Maize","Total","1554.00","2667.00","2017.00"
"Bihar","Buxar","Barley","Rabi","1426.00","2287.00","2435.00"
"Bihar","Buxar","Barley","Total","1426.00","2287.00","2435.00"
"Bihar","Buxar","Jowar","Kharif","1066.00","1066.00","1066.00"
"Bihar","Buxar","Jowar","Total","1066.00","1066.00","1066.00"
"Bihar","Buxar","Bajra","Kharif","1134.00","1134.00","1140.00"
"Bihar","Buxar","Bajra","Total","1134.00","1134.00","1140.00"
"Bihar","Buxar","Small Millets","Kharif","751.00","751.00","754.00"
"Bihar","Buxar","Small Millets","Total","751.00","751.00","754.00"
